track_id,Punk
84312,0
16352,0
36561,0
105022,0
128759,0
141894,0
75235,0
149702,0
118232,0
69904,0
99490,0
18027,0
48400,0
67361,0
90991,0
3974,0
32520,0
57274,0
97978,0
122716,0
40808,0
70468,0
12926,0
116412,0
59505,0
144781,0
113024,0
79904,0
36534,0
82331,0
154354,0
19425,0
62332,0
74635,0
41876,0
119193,0
44205,0
73151,0
152463,0
149710,0
63468,0
123964,0
14824,0
19349,0
53862,0
13116,0
83509,0
108415,0
5014,0
75894,0
148844,0
148062,0
20142,0
145707,0
108229,0
142393,0
20747,0
16876,0
11234,0
120794,0
73468,0
60282,0
97959,0
70943,0
38450,0
148599,0
8575,0
56638,0
70811,0
75237,0
20050,0
128927,0
21085,0
85307,0
147815,0
44854,0
95868,0
28105,0
21083,0
104780,0
14944,0
4682,0
29184,0
36462,0
15967,0
39685,0
20144,0
13329,0
4686,0
99707,0
11737,0
61566,0
14946,0
27462,0
73339,0
153919,0
8269,0
114043,0
93016,0
145708,0
67769,0
59578,0
6778,0
120915,0
425,0
77524,0
148987,0
152327,0
56029,0
111393,0
46204,0
48412,0
58237,0
44284,0
98203,0
125377,0
7527,0
63966,0
15176,0
151040,0
12375,0
120782,0
80558,0
36959,0
27667,0
34516,0
112065,0
6850,0
75231,0
24551,0
24548,0
130163,0
40922,0
1793,0
149647,0
154363,0
47502,0
20168,0
38900,0
21159,0
94794,0
40782,0
98999,0
13662,0
122807,0
16430,0
36138,0
116235,0
122710,0
43315,0
98723,0
112484,0
71615,0
27669,0
3957,0
36468,0
12608,0
76657,0
147760,0
124401,0
28124,0
72782,0
143091,0
40843,0
19588,0
120916,0
115720,0
84137,0
11750,0
44275,0
131811,0
58233,0
20155,0
110683,0
122725,0
46507,0
106774,0
23145,0
107483,0
56083,0
82705,0
144399,0
20137,0
52648,0
71858,0
16592,0
68916,0
50284,0
52644,0
109069,0
20466,0
110415,0
90573,0
131964,0
146681,0
75372,0
91304,0
127276,0
136087,0
3983,0
24216,0
57883,0
146457,0
45615,0
142453,0
56013,0
127285,0
149489,0
144946,0
10,0
86417,0
125149,0
38750,0
111449,0
114405,0
79978,0
71158,0
20733,0
3946,0
44281,0
129700,0
19582,0
75228,0
107848,0
71556,0
16423,0
21657,0
138581,0
61950,0
57410,0
123718,0
84262,0
75692,0
9155,0
10675,0
131192,0
64567,0
129341,0
11407,0
5012,0
17999,0
142401,0
63159,0
18023,0
80234,0
125202,0
17498,0
65660,0
129344,0
5031,0
20160,0
25172,0
41208,0
87152,0
31249,0
73343,0
118222,0
38911,0
16391,0
34511,0
54623,0
33211,0
75423,0
14945,0
108809,0
77869,0
1014,0
29744,0
59062,0
16398,0
152331,0
151039,0
22038,0
33336,0
91983,0
69746,0
20099,0
75271,0
113524,0
11855,0
38745,0
58877,0
93722,0
54039,0
118726,0
49395,0
116464,0
11837,0
30487,0
38896,0
71102,0
114293,0
48092,0
129738,0
59022,0
113941,0
142400,0
68599,0
16210,0
44199,0
16371,0
110205,0
62326,0
124186,0
124913,0
81058,0
118860,0
11262,0
24421,0
45934,0
107049,0
48407,0
151061,0
123381,0
34316,0
137666,0
70454,0
75274,0
39665,0
40141,0
14974,0
135368,0
39660,0
16348,0
118729,0
10129,0
62331,0
19630,0
58343,0
132782,0
14796,0
76388,0
121595,0
24431,0
108228,0
106953,0
87126,0
69211,0
75891,0
81055,0
87159,0
108992,0
116518,0
108216,0
108775,0
65438,0
45054,0
45119,0
44196,0
87488,0
32956,0
101406,0
28097,0
73004,0
14743,0
146458,0
107030,0
77553,0
94414,0
59917,0
75392,0
59939,0
47320,0
63916,0
120922,0
48855,0
83511,0
63341,0
151533,0
3552,0
46637,0
90583,0
19609,0
113606,0
69193,0
113451,0
63626,0
21528,0
145025,0
82339,0
16581,0
111704,0
124457,0
142398,0
97771,0
124916,0
78840,0
98576,0
34529,0
14818,0
36143,0
6528,0
24844,0
15023,0
107509,0
126035,0
74916,0
139724,0
29940,0
11405,0
71723,0
126604,0
6716,0
54942,0
22432,0
41950,0
116343,0
70455,0
15143,0
29396,0
34527,0
131439,0
117966,0
144395,0
93725,0
111932,0
57417,0
143318,0
44197,0
92431,0
37147,0
37962,0
47503,0
60690,0
64503,0
53230,0
17992,0
42773,0
12611,0
154963,0
74068,0
81186,0
29933,0
154966,0
122733,0
130368,0
13118,0
110776,0
140564,0
55950,0
137427,0
66405,0
31257,0
148441,0
43689,0
17996,0
4202,0
21168,0
110107,0
43617,0
85951,0
41965,0
36987,0
73921,0
111386,0
71159,0
131764,0
18887,0
98623,0
149696,0
139722,0
10360,0
130687,0
46513,0
55955,0
118730,0
5153,0
29934,0
48454,0
132118,0
70452,0
148018,0
141159,0
59935,0
123835,0
20162,0
154365,0
13122,0
55954,0
125238,0
18001,0
85508,0
15994,0
95170,0
26007,0
63344,0
142399,0
131457,0
144400,0
130802,0
149889,0
84171,0
61923,0
134049,0
19623,0
48933,0
29856,0
15992,0
55949,0
108425,0
25149,0
101893,0
15497,0
121453,0
64250,0
67004,0
61757,0
71808,0
1105,0
142397,0
10426,0
39686,0
54937,0
40779,0
34515,0
10357,0
108059,0
46731,0
124891,0
40631,0
62330,0
32690,0
41092,0
19272,0
123972,0
14081,0
75225,0
27450,0
150313,0
32438,0
152362,0
73342,0
66638,0
113603,0
52650,0
56010,0
81081,0
139059,0
122728,0
86580,0
73005,0
122908,0
127798,0
25147,0
149488,0
126518,0
146148,0
34460,0
120206,0
139638,0
80233,0
17735,0
14793,0
17781,0
51508,0
145020,0
116587,0
122617,0
125156,0
41095,0
148301,0
48402,0
16580,0
141161,0
110743,0
74162,0
15022,0
97975,0
28474,0
120796,0
86991,0
92131,0
58757,0
152656,0
59050,0
20139,0
118728,0
11713,0
19760,0
11390,0
48091,0
19587,0
137993,0
82703,0
137896,0
49582,0
140942,0
54235,0
122539,0
25008,0
49663,0
68591,0
46841,0
19605,0
13119,0
54038,0
106691,0
49139,0
87157,0
12182,0
10368,0
134826,0
70425,0
130877,0
137897,0
11447,0
6719,0
13124,0
115723,0
65672,0
34506,0
31238,0
98550,0
124505,0
123375,0
58404,0
63401,0
52034,0
152364,0
113018,0
39945,0
149082,0
127268,0
57179,0
39530,0
75748,0
150161,0
34313,0
25236,0
34439,0
67001,0
140945,0
135116,0
89815,0
127243,0
137500,0
5032,0
148648,0
66917,0
87154,0
132522,0
30315,0
67002,0
91895,0
151030,0
49404,0
40809,0
118859,0
145041,0
122715,0
57994,0
18008,0
669,0
44194,0
127557,0
6734,0
20090,0
16385,0
82068,0
95486,0
125878,0
132195,0
48449,0
145209,0
118731,0
72230,0
106773,0
47769,0
73341,0
55285,0
6602,0
43865,0
60277,0
5226,0
18690,0
36465,0
3537,0
115765,0
142510,0
51272,0
59023,0
91068,0
70774,0
87483,0
73087,0
123377,0
75233,0
41951,0
92549,0
150355,0
70458,0
120935,0
31243,0
140941,0
109113,0
70937,0
109958,0
75294,0
61781,0
95915,0
26754,0
71694,0
96102,0
119574,0
145760,0
36478,0
90804,0
70459,0
32458,0
26176,0
53860,0
72215,0
112318,0
55766,0
30519,0
21843,0
22475,0
139933,0
57415,0
70444,0
13128,0
123379,0
36472,0
113602,0
82785,0
113596,0
140614,0
20202,0
90847,0
134801,0
52649,0
111378,0
13120,0
22040,0
113600,0
122544,0
145464,0
11206,0
28549,0
5030,0
6663,0
151731,0
147382,0
63969,0
31143,0
70424,0
64240,0
26014,0
29859,0
11826,0
67470,0
59021,0
152458,0
132131,0
55579,0
155130,0
42018,0
65698,0
149100,0
13867,0
145750,0
152625,0
42373,0
113017,0
74376,0
28483,0
26469,0
46739,0
116344,0
114290,0
86078,0
63972,0
36474,0
30902,0
122714,0
121415,0
124407,0
31134,0
10541,0
3934,0
113452,0
99039,0
20199,0
63918,0
70772,0
122705,0
140943,0
80235,0
120914,0
65682,0
10374,0
66466,0
96401,0
66331,0
152332,0
132443,0
129353,0
42139,0
32853,0
151136,0
139936,0
82330,0
42443,0
258,0
3532,0
49406,0
69791,0
127448,0
134624,0
20084,0
56837,0
23515,0
61854,0
6735,0
123978,0
37460,0
127281,0
107207,0
7488,0
134982,0
125152,0
5043,0
16591,0
10128,0
20126,0
30303,0
16386,0
23257,0
18004,0
36536,0
122456,0
25140,0
46008,0
75705,0
37330,0
12552,0
110262,0
79918,0
132520,0
5160,0
137435,0
40649,0
5036,0
56801,0
52633,0
7013,0
145712,0
17794,0
51939,0
95175,0
46324,0
84777,0
67009,0
122003,0
139728,0
147805,0
34312,0
70813,0
26744,0
145462,0
42276,0
78983,0
112733,0
56168,0
115817,0
113809,0
98585,0
63469,0
51506,0
12448,0
58333,0
36460,0
18016,0
85342,0
4850,0
11429,0
71616,0
90834,0
78995,0
91297,0
136712,0
49481,0
126425,0
12423,0
118575,0
17989,0
124978,0
21859,0
137995,0
57891,0
11398,0
14386,0
61743,0
111387,0
71099,0
21587,0
22348,0
82523,0
115761,0
66482,0
86989,0
51023,0
20157,0
41569,0
14663,0
12520,0
16367,0
75265,0
21166,0
20100,0
42445,0
40646,0
46652,0
137434,0
57890,0
75272,0
46149,0
5013,0
59068,0
129701,0
149099,0
57884,0
110767,0
14073,0
28117,0
34512,0
124918,0
91565,0
11752,0
41093,0
71924,0
58531,0
137433,0
42772,0
118330,0
16406,0
33239,0
133302,0
18000,0
52646,0
63373,0
56275,0
140946,0
19791,0
37331,0
122538,0
121454,0
21162,0
80080,0
30679,0
64857,0
40542,0
75221,0
48367,0
47100,0
81022,0
12610,0
139723,0
145024,0
33214,0
34508,0
96641,0
68871,0
43957,0
14087,0
58756,0
141874,0
144391,0
14800,0
7782,0
29738,0
115812,0
3943,0
66649,0
109963,0
146002,0
48088,0
11647,0
155141,0
148843,0
10983,0
92557,0
12451,0
129362,0
16390,0
99133,0
145567,0
20131,0
72930,0
52354,0
139862,0
126405,0
131425,0
151063,0
93952,0
145021,0
93721,0
131017,0
29037,0
889,0
73334,0
75269,0
58164,0
113165,0
32090,0
141231,0
11812,0
108990,0
82882,0
111375,0
20729,0
138068,0
39943,0
118861,0
122723,0
112734,0
111931,0
15988,0
63355,0
144394,0
67626,0
99094,0
63362,0
34977,0
76664,0
20093,0
20088,0
43773,0
147307,0
66783,0
123646,0
96656,0
124887,0
122833,0
142412,0
23498,0
34526,0
72135,0
11828,0
127241,0
16351,0
36538,0
65680,0
123276,0
75222,0
822,0
92552,0
131451,0
147147,0
69202,0
134825,0
99003,0
144575,0
37145,0
97547,0
63967,0
66809,0
58156,0
36471,0
15373,0
16046,0
94286,0
32462,0
63765,0
145645,0
108772,0
55190,0
63225,0
75390,0
98726,0
131974,0
16985,0
148635,0
115125,0
58474,0
47657,0
42769,0
79729,0
151728,0
11839,0
130246,0
12517,0
85423,0
112066,0
31248,0
66661,0
21138,0
9721,0
10358,0
67005,0
121591,0
113607,0
30682,0
120934,0
55479,0
65785,0
131567,0
98206,0
3570,0
14874,0
152536,0
149706,0
20201,0
47772,0
127185,0
47870,0
139726,0
7391,0
149694,0
56839,0
34513,0
27407,0
113530,0
38955,0
58063,0
51115,0
122876,0
21165,0
53372,0
149133,0
67358,0
54932,0
139065,0
58525,0
123382,0
134359,0
69206,0
59016,0
144401,0
46069,0
122700,0
37326,0
75373,0
41439,0
57822,0
114409,0
120449,0
26019,0
99085,0
12595,0
19602,0
147024,0
126917,0
72687,0
83898,0
29255,0
16372,0
96400,0
97393,0
91311,0
55951,0
130808,0
61753,0
128916,0
31250,0
19607,0
139232,0
34463,0
26635,0
20152,0
23147,0
15993,0
114201,0
66404,0
77572,0
1016,0
66779,0
93723,0
79848,0
18020,0
17998,0
58526,0
44200,0
52728,0
143084,0
26012,0
42269,0
52579,0
70285,0
63351,0
31147,0
109111,0
46851,0
134094,0
59055,0
84792,0
59941,0
131000,0
115735,0
132436,0
65677,0
123372,0
39965,0
59053,0
17997,0
74130,0
125112,0
43959,0
46930,0
124698,0
108219,0
142402,0
105526,0
148649,0
15002,0
92561,0
41874,0
53592,0
71622,0
126354,0
34462,0
129674,0
140044,0
14798,0
48398,0
149625,0
51359,0
123973,0
75918,0
120464,0
11261,0
114288,0
87155,0
92564,0
24512,0
23192,0
30035,0
16554,0
99651,0
123678,0
44207,0
13595,0
39312,0
4851,0
44279,0
144732,0
57413,0
55290,0
44198,0
29742,0
129097,0
151765,0
80433,0
122400,0
136467,0
30304,0
128710,0
151045,0
74384,0
19608,0
11748,0
31823,0
19741,0
3942,0
152545,0
121449,0
20736,0
820,0
113521,0
138134,0
41078,0
130686,0
80231,0
11922,0
54839,0
118329,0
124460,0
62586,0
23528,0
43313,0
20163,0
142392,0
124406,0
116829,0
1073,0
14077,0
36531,0
138484,0
113528,0
19331,0
33212,0
123605,0
7779,0
81019,0
1298,0
7378,0
11722,0
34530,0
41079,0
20669,0
128477,0
674,0
122872,0
52632,0
52375,0
90591,0
32459,0
59504,0
47874,0
56560,0
112475,0
20738,0
71618,0
111396,0
57886,0
64332,0
148836,0
28108,0
89991,0
74373,0
130598,0
141972,0
20204,0
82582,0
29044,0
47778,0
14866,0
124507,0
34528,0
116411,0
128827,0
4752,0
123277,0
47194,0
14067,0
113526,0
1029,0
109524,0
109658,0
59512,0
3584,0
16339,0
20147,0
76654,0
63911,0
129399,0
20129,0
41956,0
58232,0
86454,0
28102,0
127287,0
18712,0
127298,0
127911,0
68570,0
20734,0
84515,0
126292,0
84289,0
63902,0
69725,0
128476,0
41954,0
74349,0
141872,0
124519,0
87431,0
48463,0
132129,0
143100,0
75267,0
75270,0
44204,0
14481,0
116239,0
149120,0
132190,0
11428,0
134048,0
57257,0
51022,0
132468,0
43291,0
111819,0
112788,0
82709,0
110264,0
82899,0
17993,0
16404,0
821,0
89195,0
139718,0
146699,0
30309,0
20136,0
63925,0
58528,0
140606,0
131958,0
57628,0
147811,0
23456,0
43316,0
150986,0
16392,0
64364,0
142085,0
69719,0
139719,0
130998,0
129740,0
16827,0
125723,0
4779,0
67791,0
18017,0
138064,0
88900,0
21861,0
86576,0
19724,0
148653,0
49066,0
124508,0
31245,0
71884,0
11237,0
21991,0
21135,0
152574,0
55288,0
75286,0
11888,0
130162,0
59510,0
79905,0
152466,0
94455,0
16582,0
56555,0
134069,0
46137,0
120099,0
74669,0
122880,0
122801,0
1017,0
30895,0
128533,0
138213,0
47119,0
62160,0
97985,0
132794,0
148651,0
109108,0
1642,0
19648,0
86159,0
139729,0
17994,0
21158,0
68533,0
110611,0
148633,0
67650,0
28609,0
61535,0
43869,0
51515,0
39529,0
146708,0
20207,0
75917,0
75266,0
12923,0
120929,0
55124,0
86988,0
39900,0
30739,0
124490,0
98578,0
14802,0
116238,0
1485,0
129724,0
19350,0
138489,0
66648,0
146456,0
58160,0
150983,0
149703,0
144602,0
120937,0
14541,0
57892,0
151062,0
30897,0
5026,0
7210,0
10030,0
98557,0
104064,0
149103,0
36533,0
15970,0
19649,0
144215,0
114398,0
130218,0
113934,0
147808,0
31574,0
59453,0
64521,0
152460,0
34519,0
123985,0
79913,0
122711,0
70442,0
122798,0
21169,0
67707,0
56554,0
119565,0
106522,0
70938,0
130871,0
82711,0
34438,0
40771,0
123679,0
49584,0
109683,0
50958,0
54714,0
59502,0
20089,0
52734,0
48730,0
58169,0
120921,0
51146,0
5021,0
111379,0
1666,0
115700,0
57408,0
26932,0
14869,0
68588,0
143038,0
97373,0
122712,0
16989,0
83913,0
52339,0
89817,0
82714,0
147011,0
75293,0
146343,0
74953,0
89215,0
131450,0
134985,0
120939,0
46695,0
30498,0
22088,0
23530,0
57360,0
145206,0
36178,0
27605,0
122898,0
138580,0
80077,0
52641,0
135054,0
16400,0
40772,0
22023,0
77519,0
50138,0
125372,0
133326,0
33220,0
10094,0
29858,0
72206,0
148582,0
37368,0
20198,0
129903,0
58116,0
135118,0
11301,0
18028,0
37731,0
151137,0
144595,0
98983,0
91309,0
70193,0
32883,0
148842,0
152657,0
92520,0
122875,0
14975,0
117236,0
124749,0
23855,0
11784,0
151502,0
75292,0
39788,0
143144,0
120920,0
135340,0
21672,0
126039,0
131773,0
10666,0
27235,0
31234,0
24549,0
143048,0
34522,0
129350,0
143186,0
148016,0
78984,0
108764,0
146709,0
116240,0
132515,0
31150,0
41883,0
17496,0
61885,0
132786,0
25170,0
19626,0
12173,0
59940,0
124420,0
76318,0
15010,0
75932,0
86258,0
120930,0
151038,0
91894,0
121450,0
21167,0
56797,0
115716,0
149622,0
51276,0
122736,0
126103,0
120932,0
32214,0
39942,0
12174,0
67768,0
63968,0
139721,0
20149,0
62327,0
74910,0
18124,0
112588,0
108533,0
34467,0
75755,0
72927,0
70822,0
69987,0
11721,0
123380,0
130684,0
33217,0
36459,0
16376,0
58265,0
40845,0
139725,0
51157,0
42532,0
57443,0
42019,0
83713,0
99498,0
139063,0
65783,0
46856,0
65795,0
99075,0
129732,0
23822,0
114408,0
20134,0
31133,0
127531,0
110768,0
75264,0
124754,0
89814,0
122704,0
11299,0
99135,0
122540,0
52033,0
25922,0
37960,0
62753,0
67330,0
74919,0
59060,0
57939,0
141164,0
124405,0
119759,0
37957,0
125116,0
31160,0
51519,0
25237,0
15962,0
14862,0
122249,0
74154,0
72790,0
136928,0
62324,0
21136,0
125157,0
138039,0
19735,0
69195,0
44201,0
39298,0
113525,0
92558,0
40810,0
7544,0
155140,0
69197,0
114654,0
121317,0
3535,0
68601,0
148587,0
3933,0
21282,0
51263,0
3603,0
28119,0
41957,0
14388,0
138578,0
34523,0
58722,0
124403,0
134052,0
39847,0
19268,0
10668,0
58752,0
122498,0
52634,0
131438,0
95571,0
30153,0
60283,0
6831,0
20161,0
61752,0
137940,0
62450,0
52351,0
34320,0
120456,0
41882,0
11954,0
118727,0
131436,0
122881,0
70445,0
130167,0
61745,0
28120,0
58234,0
64631,0
134,0
92573,0
100924,0
51275,0
91366,0
78520,0
46936,0
86992,0
25150,0
33240,0
137923,0
49476,0
139061,0
75191,0
109978,0
64005,0
19592,0
59052,0
151285,0
51296,0
117473,0
65663,0
35204,0
57553,0
140952,0
85422,0
136710,0
127203,0
104431,0
19742,0
137148,0
72468,0
116030,0
57412,0
37327,0
39018,0
60276,0
23161,0
47509,0
24992,0
63970,0
40521,0
105145,0
23151,0
142396,0
11797,0
149842,0
50141,0
147015,0
52040,0
20095,0
150354,0
28179,0
20749,0
85308,0
118230,0
14745,0
112487,0
59059,0
147190,0
33242,0
17988,0
137431,0
29453,0
19421,0
108037,0
144181,0
94197,0
75715,0
122474,0
40778,0
36139,0
19606,0
129742,0
16051,0
40650,0
35002,0
63096,0
131424,0
21999,0
32215,0
98581,0
138063,0
10026,0
48464,0
69198,0
10037,0
70770,0
20094,0
54716,0
135369,0
22477,0
74775,0
145026,0
15612,0
141878,0
51517,0
23524,0
19586,0
5017,0
112668,0
19604,0
21963,0
129616,0
13123,0
38675,0
44185,0
122398,0
71621,0
36187,0
30059,0
125291,0
39947,0
9863,0
106769,0
213,0
113332,0
5016,0
19622,0
18009,0
47501,0
137921,0
50859,0
48763,0
35527,0
131410,0
46648,0
125160,0
19591,0
5019,0
133294,0
121738,0
73337,0
4300,0
87325,0
154964,0
143103,0
139934,0
63471,0
130805,0
39940,0
152324,0
57254,0
93960,0
21132,0
20205,0
8921,0
61891,0
106566,0
52630,0
133847,0
35990,0
147809,0
58751,0
145563,0
106954,0
54040,0
44057,0
21542,0
26740,0
84088,0
146876,0
79911,0
33213,0
75078,0
54234,0
148443,0
27805,0
97841,0
24553,0
75290,0
18006,0
136084,0
14918,0
57887,0
99069,0
19423,0
36428,0
83507,0
50140,0
23518,0
122734,0
114267,0
51516,0
10046,0
91357,0
13121,0
65755,0
69683,0
118623,0
53232,0
51785,0
24515,0
143134,0
47192,0
16425,0
63345,0
57540,0
38907,0
10942,0
96403,0
92885,0
149102,0
24952,0
93956,0
1706,0
14863,0
70654,0
139935,0
32510,0
33216,0
20101,0
144573,0
44195,0
75234,0
30488,0
24805,0
8270,0
73364,0
140267,0
141180,0
27448,0
84092,0
108531,0
33215,0
130997,0
56895,0
144740,0
123968,0
14082,0
12425,0
77211,0
151109,0
122883,0
125286,0
38312,0
20740,0
66524,0
145602,0
34520,0
29745,0
69208,0
83908,0
67531,0
79908,0
64789,0
120923,0
58701,0
18030,0
65796,0
87293,0
95547,0
52404,0
32328,0
113522,0
63343,0
17494,0
69207,0
38961,0
143133,0
25143,0
15628,0
63163,0
136711,0
1901,0
74914,0
120795,0
64078,0
75707,0
46509,0
36965,0
16366,0
123837,0
32758,0
11257,0
105142,0
125109,0
59511,0
256,0
138066,0
4408,0
145570,0
36141,0
85469,0
122731,0
62335,0
54621,0
61748,0
23148,0
11770,0
44778,0
13115,0
10367,0
75220,0
28113,0
23143,0
65791,0
122077,0
20209,0
20745,0
113597,0
82414,0
66460,0
5023,0
105826,0
130688,0
129618,0
72461,0
85594,0
107046,0
116243,0
65295,0
145724,0
19333,0
55900,0
65794,0
154364,0
129698,0
20145,0
40783,0
133916,0
145042,0
72737,0
37329,0
63023,0
11695,0
71613,0
91163,0
49364,0
97980,0
3521,0
142411,0
50270,0
129997,0
80230,0
41091,0
11711,0
16585,0
75285,0
48406,0
63304,0
135339,0
32958,0
127936,0
114391,0
51511,0
28118,0
40136,0
118867,0
141870,0
26186,0
123680,0
20012,0
113599,0
25123,0
79903,0
59056,0
29042,0
61896,0
108420,0
96098,0
88830,0
149648,0
134758,0
137428,0
20705,0
21137,0
114402,0
99041,0
51547,0
63161,0
125299,0
15965,0
15541,0
32460,0
62334,0
56841,0
78156,0
143923,0
56028,0
94408,0
5015,0
112735,0
3766,0
56036,0
9666,0
125118,0
31121,0
32461,0
127402,0
63472,0
30073,0
84607,0
87153,0
58239,0
70876,0
129266,0
73469,0
93077,0
66517,0
106520,0
114294,0
12614,0
108838,0
137430,0
108317,0
47323,0
99308,0
148777,0
89633,0
40780,0
68895,0
41880,0
81057,0
61755,0
20153,0
15469,0
1179,0
75230,0
125376,0
124402,0
151729,0
30044,0
119118,0
89816,0
52861,0
104282,0
54879,0
129056,0
98909,0
35367,0
72699,0
47675,0
14871,0
123376,0
91164,0
102159,0
28098,0
128881,0
96399,0
116338,0
127156,0
61670,0
104283,0
98626,0
151536,0
124398,0
129342,0
129699,0
64253,0
56842,0
124888,0
72063,0
27552,0
18026,0
28479,0
86146,0
64991,0
128825,0
16422,0
74945,0
11423,0
40643,0
51269,0
23172,0
109670,0
16402,0
87151,0
99132,0
122147,0
138260,0
148847,0
111401,0
16163,0
24995,0
63802,0
42789,0
16424,0
50852,0
47121,0
148644,0
87323,0
147806,0
32962,0
92546,0
125154,0
64860,0
62050,0
4309,0
16393,0
70190,0
33243,0
28178,0
44802,0
142394,0
95169,0
11259,0
57637,0
50748,0
47499,0
129912,0
25324,0
110734,0
92464,0
35544,0
121734,0
119570,0
82704,0
39687,0
48389,0
128484,0
19589,0
13709,0
136088,0
133330,0
126055,0
69194,0
131954,0
132021,0
635,0
66522,0
72136,0
40842,0
74634,0
127273,0
44282,0
149709,0
116345,0
122905,0
3727,0
48393,0
91886,0
149698,0
48410,0
18010,0
74155,0
122906,0
20748,0
85038,0
49365,0
37131,0
19629,0
145040,0
55574,0
65667,0
75915,0
11712,0
54624,0
130448,0
52729,0
70939,0
46713,0
67625,0
20156,0
116202,0
78985,0
55757,0
125111,0
111581,0
138203,0
140951,0
121322,0
113564,0
20086,0
61906,0
31131,0
6607,0
54237,0
70878,0
87193,0
55958,0
52573,0
110724,0
20097,0
15868,0
32221,0
131978,0
79910,0
16587,0
3939,0
76381,0
91543,0
33218,0
60318,0
28177,0
118705,0
124912,0
112194,0
35394,0
118732,0
47659,0
17585,0
116201,0
30002,0
124878,0
125587,0
149711,0
39683,0
65644,0
20744,0
95309,0
141163,0
55550,0
20128,0
22096,0
50598,0
142668,0
36466,0
71619,0
21163,0
64517,0
113445,0
125150,0
130691,0
12599,0
50851,0
16992,0
125114,0
124421,0
99079,0
105443,0
96101,0
151730,0
66329,0
131957,0
139720,0
10699,0
82220,0
79909,0
107805,0
21134,0
29659,0
67648,0
24552,0
46514,0
108460,0
132960,0
37978,0
20208,0
56552,0
119566,0
69991,0
57680,0
30521,0
39291,0
145747,0
108532,0
15961,0
15203,0
73821,0
113025,0
31119,0
123609,0
66441,0
18007,0
22344,0
66330,0
50753,0
124477,0
121451,0
38892,0
41955,0
110775,0
151054,0
94458,0
127244,0
98556,0
34517,0
27303,0
82580,0
26612,0
32539,0
20158,0
16162,0
87161,0
34315,0
144175,0
36054,0
75714,0
145710,0
57407,0
35546,0
152325,0
140923,0
64595,0
7780,0
153383,0
119567,0
10038,0
40645,0
98946,0
74959,0
16590,0
15629,0
61740,0
142414,0
58211,0
23160,0
139998,0
130689,0
86761,0
81053,0
74126,0
86990,0
98202,0
114292,0
148290,0
1015,0
31149,0
120208,0
92551,0
86521,0
123620,0
147772,0
42779,0
95360,0
59047,0
42427,0
40798,0
43859,0
29937,0
141370,0
8357,0
70457,0
98615,0
101410,0
91982,0
92562,0
27141,0
126892,0
121363,0
108422,0
146939,0
51264,0
19670,0
131960,0
20751,0
67368,0
113604,0
66390,0
86993,0
40174,0
61744,0
127183,0
33552,0
18323,0
154359,0
19644,0
58764,0
62585,0
19632,0
65654,0
144935,0
20709,0
56567,0
49583,0
86165,0
64988,0
23509,0
90827,0
897,0
146722,0
108529,0
83707,0
98976,0
18891,0
615,0
75974,0
56836,0
18201,0
122473,0
137728,0
37150,0
14868,0
12530,0
15960,0
22024,0
120936,0
95507,0
51289,0
49475,0
122803,0
12609,0
14649,0
116236,0
123383,0
