track_id,Rock
71928,1
71929,1
71930,1
71932,1
71933,1
71936,1
71937,1
71938,1
72060,1
72061,1
72062,1
72064,1
72285,1
72288,1
72289,1
72451,1
72452,1
72454,1
72455,1
72456,1
72458,1
72459,1
72460,1
72461,1
72462,1
72475,1
72513,1
72727,1
72728,1
72729,1
72730,1
72732,1
72733,1
72734,1
72735,1
72736,1
72737,1
72738,1
73177,1
73178,1
73179,1
73180,1
73181,1
73182,1
73184,1
73185,1
73188,1
73189,1
73193,1
73306,1
73307,1
73308,1
73309,1
73316,1
73318,1
73478,1
73479,1
73482,1
73483,1
73485,1
73486,1
73516,1
73517,1
73519,1
73520,1
73522,1
73541,1
73977,1
73990,1
74233,1
74235,1
74237,1
74257,1
74258,1
74350,1
74352,1
74353,1
74354,1
74524,1
74667,1
74668,1
74669,1
74671,1
74706,1
74774,1
74882,1
74886,1
74887,1
74908,1
74910,1
74912,1
74914,1
74916,1
74919,1
75197,1
75199,1
75200,1
75203,1
75206,1
75207,1
75208,1
75211,1
75212,1
75213,1
75214,1
75220,1
75221,1
75222,1
75223,1
75224,1
75226,1
75227,1
75228,1
75229,1
75230,1
75231,1
75232,1
75233,1
75234,1
75235,1
75236,1
75237,1
75239,1
75240,1
75244,1
75247,1
75248,1
75264,1
75265,1
75267,1
75268,1
75269,1
75270,1
75271,1
75272,1
75273,1
75274,1
75285,1
75286,1
75289,1
75290,1
75293,1
75294,1
75680,1
75681,1
75682,1
75685,1
75686,1
75772,1
75782,1
75783,1
75784,1
75785,1
75786,1
75787,1
75788,1
75900,1
75903,1
75904,1
75907,1
75908,1
75911,1
76114,1
76119,1
76120,1
76121,1
76204,1
76349,1
76350,1
76351,1
76352,1
76353,1
76354,1
76355,1
76356,1
76357,1
76495,1
76497,1
76500,1
76506,1
76545,1
76549,1
76550,1
76553,1
76554,1
76555,1
76828,1
77777,1
77778,1
78006,1
78011,1
78016,1
78019,1
78064,1
78126,1
78133,1
78548,1
78549,1
78550,1
78560,1
79567,1
79570,1
79572,1
79573,1
79575,1
79578,1
79581,1
79585,1
79840,1
79841,1
79843,1
79844,1
79845,1
79848,1
79849,1
79852,1
79915,1
79916,1
79918,1
79919,1
79920,1
80032,1
80035,1
80106,1
80107,1
80634,1
80646,1
80651,1
80777,1
81072,1
81073,1
81074,1
81081,1
81153,1
81157,1
82405,1
82406,1
82462,1
82463,1
82464,1
82465,1
82466,1
82467,1
82468,1
82469,1
82522,1
82525,1
82526,1
82527,1
82528,1
82529,1
82530,1
82531,1
82679,1
82687,1
82695,1
82701,1
82716,1
82720,1
82898,1
82899,1
82900,1
82904,1
82908,1
82911,1
82913,1
83042,1
83044,1
83046,1
83451,1
83625,1
83629,1
83632,1
83634,1
83635,1
83636,1
83637,1
83789,1
83790,1
83821,1
83823,1
83826,1
83828,1
83829,1
83830,1
83857,1
83867,1
83871,1
83967,1
83968,1
83969,1
83971,1
84283,1
84289,1
84290,1
84292,1
84293,1
84294,1
84383,1
84742,1
84757,1
84760,1
84761,1
84765,1
84767,1
84775,1
84785,1
84786,1
84787,1
84789,1
84790,1
84829,1
84830,1
85027,1
85042,1
85240,1
85444,1
85445,1
85446,1
85447,1
85448,1
85524,1
85697,1
85698,1
85701,1
85702,1
85705,1
85706,1
85707,1
85708,1
85709,1
85765,1
85766,1
85787,1
85788,1
85790,1
85791,1
85792,1
85813,1
85814,1
85815,1
85816,1
85817,1
85945,1
85947,1
85949,1
86261,1
86262,1
86263,1
86295,1
86297,1
86298,1
86300,1
86338,1
86417,1
86441,1
86443,1
86561,1
86562,1
86563,1
86564,1
86565,1
86761,1
86762,1
86763,1
86788,1
86792,1
86795,1
86799,1
86920,1
86987,1
86989,1
86990,1
86991,1
86992,1
86993,1
86999,1
87002,1
87003,1
87019,1
87020,1
87029,1
87030,1
87121,1
87122,1
87123,1
87125,1
87126,1
87127,1
87129,1
87141,1
87150,1
87151,1
87152,1
87153,1
87154,1
87155,1
87174,1
87294,1
87303,1
87309,1
87311,1
87312,1
87314,1
87315,1
87359,1
87361,1
87363,1
87364,1
87430,1
87431,1
87489,1
87490,1
87491,1
87494,1
87495,1
87507,1
87509,1
87515,1
87516,1
87517,1
87620,1
87621,1
87692,1
87694,1
87697,1
87698,1
87700,1
87701,1
87703,1
87704,1
88825,1
88826,1
88827,1
88828,1
88829,1
88830,1
88900,1
88902,1
88903,1
88917,1
88920,1
88924,1
88925,1
88926,1
88935,1
88936,1
88937,1
88939,1
88956,1
88957,1
88958,1
88959,1
89870,1
89874,1
89875,1
89876,1
89878,1
89879,1
89880,1
89881,1
89882,1
89883,1
89885,1
90404,1
90406,1
90411,1
90631,1
90632,1
90633,1
90634,1
90635,1
90636,1
90639,1
90652,1
90690,1
90691,1
90692,1
90694,1
90695,1
90707,1
90714,1
90721,1
90769,1
90772,1
90805,1
90808,1
90977,1
91048,1
91069,1
91074,1
91075,1
91092,1
91093,1
91096,1
91097,1
91221,1
91223,1
91224,1
91225,1
91226,1
91227,1
91321,1
91322,1
91323,1
91324,1
91326,1
91327,1
91328,1
91329,1
91333,1
91336,1
91340,1
91357,1
91366,1
91414,1
91415,1
91417,1
91418,1
91419,1
91420,1
91421,1
91435,1
91436,1
91437,1
91439,1
91440,1
91441,1
91442,1
91455,1
91456,1
91457,1
91458,1
91459,1
91708,1
91709,1
91710,1
91712,1
91758,1
91840,1
91841,1
91842,1
91843,1
91844,1
91845,1
91846,1
91847,1
91848,1
91849,1
91850,1
91851,1
91858,1
91860,1
91861,1
91863,1
91864,1
91865,1
91866,1
91867,1
91868,1
91914,1
92493,1
92498,1
92499,1
92504,1
92508,1
92510,1
92514,1
92516,1
92517,1
92518,1
92519,1
92520,1
92521,1
92714,1
92867,1
92868,1
92869,1
92871,1
93015,1
93016,1
93017,1
93023,1
93024,1
93026,1
93027,1
93028,1
93029,1
93031,1
93032,1
93033,1
93049,1
93052,1
93053,1
93054,1
93055,1
93056,1
93057,1
93058,1
93059,1
93060,1
93062,1
93063,1
93064,1
93085,1
93086,1
93376,1
93391,1
93394,1
93395,1
93396,1
93425,1
93430,1
93431,1
93433,1
93568,1
93569,1
93573,1
93582,1
93583,1
93587,1
93591,1
93599,1
93603,1
93604,1
93612,1
93613,1
93860,1
93862,1
93867,1
93950,1
93951,1
93952,1
93953,1
93954,1
93956,1
93957,1
93958,1
93959,1
93960,1
93961,1
93962,1
93963,1
93983,1
93985,1
93986,1
93988,1
94024,1
94025,1
94026,1
94031,1
94065,1
94093,1
94094,1
94095,1
94096,1
94097,1
94098,1
94099,1
94101,1
94102,1
94337,1
94338,1
94339,1
94341,1
94342,1
94346,1
94348,1
94419,1
94857,1
95225,1
95227,1
95228,1
95230,1
95231,1
95232,1
95244,1
95245,1
95246,1
95248,1
95249,1
95251,1
95308,1
95310,1
95506,1
95507,1
95508,1
95512,1
95523,1
95526,1
95535,1
95672,1
95673,1
95675,1
95676,1
95678,1
95679,1
95733,1
95735,1
96105,1
96108,1
96109,1
96110,1
96111,1
96143,1
96146,1
96278,1
96284,1
96287,1
96294,1
96298,1
96399,1
96400,1
96401,1
96402,1
96403,1
96408,1
96560,1
96634,1
96709,1
96711,1
96715,1
96716,1
96717,1
96718,1
96744,1
96745,1
96750,1
96751,1
96752,1
96754,1
96756,1
96758,1
96759,1
96767,1
96769,1
96928,1
96929,1
96930,1
96932,1
96933,1
96935,1
96936,1
96971,1
96980,1
96987,1
97204,1
97205,1
97206,1
97230,1
97231,1
97232,1
97286,1
97288,1
97291,1
97292,1
97294,1
97690,1
97883,1
97884,1
97885,1
97886,1
97887,1
97894,1
97895,1
97896,1
97899,1
97900,1
97901,1
98020,1
98021,1
98022,1
98024,1
98025,1
98077,1
98239,1
98240,1
98243,1
98245,1
98246,1
98247,1
98250,1
98251,1
98297,1
98464,1
98465,1
98701,1
98702,1
98797,1
98798,1
98799,1
98800,1
98802,1
98803,1
98804,1
98805,1
99144,1
99145,1
99148,1
99150,1
99151,1
99152,1
99154,1
99157,1
99158,1
99161,1
99163,1
99172,1
99174,1
99176,1
99178,1
99179,1
99183,1
99184,1
99251,1
99252,1
99254,1
99255,1
99257,1
99258,1
99259,1
99260,1
99413,1
99414,1
99415,1
99416,1
99417,1
99436,1
99438,1
99439,1
99440,1
99441,1
100794,1
100796,1
100799,1
100802,1
101067,1
101068,1
101069,1
101070,1
101081,1
101083,1
101086,1
101093,1
101095,1
101101,1
101107,1
101123,1
101128,1
101131,1
101150,1
101151,1
101154,1
101167,1
101316,1
101943,1
101944,1
101946,1
101947,1
101948,1
101949,1
101950,1
101951,1
102178,1
102179,1
102182,1
102185,1
102186,1
102187,1
102189,1
102190,1
102194,1
102195,1
104059,1
104061,1
104062,1
104063,1
104071,1
104073,1
104074,1
104086,1
104087,1
104135,1
104137,1
104190,1
104191,1
104201,1
104220,1
104227,1
104228,1
104344,1
104668,1
104688,1
104689,1
104691,1
105081,1
105086,1
105094,1
105095,1
105096,1
105098,1
105100,1
105102,1
105111,1
105112,1
105114,1
105115,1
105116,1
105117,1
105118,1
105119,1
105135,1
105141,1
105142,1
105143,1
105145,1
105245,1
105246,1
105393,1
105891,1
105905,1
105906,1
105907,1
105908,1
105909,1
105910,1
105911,1
105912,1
105930,1
105935,1
105942,1
105956,1
105958,1
105960,1
105962,1
105963,1
105972,1
106199,1
106274,1
106276,1
106338,1
106459,1
106460,1
106461,1
106463,1
106464,1
106465,1
106507,1
106508,1
106509,1
106510,1
106511,1
106562,1
106563,1
106564,1
106566,1
106568,1
106569,1
106570,1
106864,1
106869,1
106870,1
106871,1
106872,1
106873,1
106874,1
106875,1
106877,1
106892,1
106893,1
106927,1
106946,1
106947,1
106948,1
106949,1
106950,1
106954,1
106955,1
107073,1
107076,1
107084,1
107100,1
107101,1
107102,1
107103,1
107104,1
107105,1
107106,1
107107,1
107208,1
107356,1
107362,1
107381,1
107382,1
107384,1
107386,1
107387,1
107388,1
107389,1
107390,1
107391,1
107476,1
107499,1
107500,1
107502,1
107503,1
107504,1
107505,1
107506,1
107507,1
107619,1
107620,1
107621,1
107622,1
107623,1
107652,1
107653,1
107655,1
107656,1
107657,1
107658,1
107660,1
107661,1
107743,1
107744,1
107745,1
107747,1
107748,1
107749,1
107799,1
107805,1
108028,1
108030,1
108031,1
108033,1
108034,1
108035,1
108036,1
108037,1
108075,1
108076,1
108077,1
108078,1
108079,1
108149,1
108150,1
108151,1
108152,1
108153,1
108154,1
108155,1
108187,1
108188,1
108192,1
108290,1
108293,1
108294,1
108295,1
108297,1
108298,1
108502,1
108503,1
108504,1
108505,1
108924,1
108929,1
108953,1
108954,1
108955,1
108957,1
108958,1
108959,1
108960,1
108961,1
108962,1
108963,1
108964,1
108965,1
108967,1
108968,1
108969,1
108970,1
108987,1
108988,1
108989,1
108991,1
108992,1
109073,1
109074,1
109076,1
109078,1
109079,1
109080,1
109081,1
109082,1
109203,1
109235,1
109237,1
109351,1
109352,1
109353,1
109354,1
109355,1
109356,1
109357,1
109436,1
109438,1
109442,1
109443,1
109444,1
109464,1
109465,1
109466,1
109467,1
109468,1
109470,1
109471,1
109472,1
109474,1
109475,1
109476,1
109481,1
109482,1
109484,1
109489,1
109492,1
109493,1
109494,1
109495,1
109498,1
109502,1
109504,1
109506,1
109507,1
109907,1
109914,1
109916,1
109920,1
110159,1
110160,1
110161,1
110162,1
110163,1
110164,1
110165,1
110166,1
110167,1
110410,1
110411,1
110412,1
110413,1
110414,1
110415,1
110417,1
110418,1
110422,1
110425,1
110426,1
110429,1
110430,1
110434,1
110545,1
110546,1
110631,1
110633,1
110634,1
110635,1
110636,1
110637,1
110857,1
110858,1
110859,1
110862,1
110863,1
110933,1
110935,1
110943,1
110944,1
110980,1
110981,1
110982,1
110985,1
110986,1
111207,1
111208,1
111209,1
111210,1
111211,1
111212,1
111213,1
111215,1
111231,1
111232,1
111306,1
111307,1
111308,1
111309,1
111310,1
111335,1
111637,1
111638,1
111639,1
111640,1
111641,1
111642,1
111644,1
111645,1
111658,1
111665,1
111671,1
111672,1
111701,1
111702,1
111703,1
111704,1
111708,1
111709,1
111748,1
111798,1
111799,1
111800,1
111803,1
111804,1
111806,1
111902,1
111903,1
111904,1
111907,1
111908,1
111910,1
111911,1
111968,1
111969,1
111972,1
111974,1
111976,1
111977,1
111979,1
111982,1
111983,1
111986,1
111987,1
111989,1
111991,1
111993,1
112013,1
112014,1
112015,1
112020,1
112066,1
112216,1
112217,1
112218,1
112313,1
112314,1
112315,1
112316,1
112317,1
112318,1
112343,1
112344,1
112347,1
112348,1
112349,1
112350,1
112495,1
112496,1
112509,1
112510,1
112523,1
112524,1
112525,1
112527,1
112528,1
112529,1
112533,1
112733,1
112735,1
113063,1
113137,1
113138,1
113140,1
113154,1
113158,1
113159,1
113160,1
113161,1
113162,1
113163,1
113164,1
113165,1
113166,1
113287,1
113288,1
113290,1
113291,1
113292,1
113294,1
113295,1
113296,1
113297,1
113298,1
113299,1
113301,1
113302,1
113303,1
113304,1
113305,1
113310,1
113311,1
113312,1
113313,1
113511,1
113512,1
113513,1
113521,1
113522,1
113523,1
113524,1
113525,1
113526,1
113527,1
113528,1
113529,1
113530,1
113545,1
113546,1
113547,1
113548,1
113549,1
113550,1
113551,1
113553,1
113822,1
113823,1
113824,1
113936,1
113937,1
113939,1
113941,1
113942,1
113943,1
114199,1
114200,1
114201,1
114395,1
114396,1
114397,1
114398,1
114399,1
114400,1
114401,1
114402,1
114403,1
114404,1
114405,1
114406,1
114408,1
114409,1
114411,1
114412,1
114413,1
114414,1
114427,1
114428,1
114429,1
114430,1
114431,1
114645,1
114798,1
115158,1
115625,1
115627,1
115736,1
115738,1
115739,1
115743,1
115761,1
115762,1
115764,1
115765,1
115766,1
116078,1
116191,1
116195,1
116199,1
116200,1
116201,1
116202,1
116203,1
116295,1
116297,1
116298,1
116299,1
116300,1
116301,1
116303,1
116305,1
116306,1
116307,1
116309,1
116310,1
116311,1
116312,1
116313,1
116314,1
116316,1
116317,1
116318,1
116319,1
116543,1
116544,1
116546,1
116547,1
116720,1
116721,1
116722,1
116724,1
116725,1
116726,1
116727,1
116728,1
116729,1
116730,1
116731,1
116732,1
116822,1
116826,1
116827,1
116829,1
116830,1
116831,1
116832,1
116833,1
116860,1
116862,1
116863,1
116865,1
116866,1
116867,1
116902,1
116903,1
116904,1
116907,1
116908,1
116910,1
116912,1
117227,1
117230,1
117237,1
117254,1
117261,1
117391,1
117392,1
117450,1
117462,1
117463,1
117464,1
117465,1
117774,1
117783,1
117789,1
117790,1
117858,1
117859,1
117860,1
117861,1
117862,1
117863,1
117865,1
117866,1
117867,1
117868,1
117869,1
117878,1
117879,1
117880,1
117882,1
117883,1
117885,1
117886,1
117887,1
118047,1
118048,1
118050,1
118051,1
118053,1
118054,1
118055,1
118056,1
118226,1
118279,1
118281,1
118285,1
118286,1
118287,1
118328,1
118329,1
118330,1
118375,1
118376,1
118378,1
118379,1
118380,1
118381,1
118382,1
118383,1
118384,1
118518,1
118746,1
118867,1
118868,1
118869,1
119245,1
119246,1
119247,1
119251,1
119253,1
119254,1
119255,1
119256,1
119564,1
119565,1
119567,1
119569,1
119570,1
119571,1
119714,1
119715,1
119922,1
120516,1
120517,1
120535,1
120538,1
120539,1
120542,1
120547,1
120548,1
121223,1
121225,1
121230,1
121232,1
121251,1
121253,1
121254,1
121255,1
121256,1
121257,1
121258,1
121259,1
121412,1
121414,1
121416,1
121569,1
121570,1
121573,1
121574,1
121575,1
121581,1
121582,1
121583,1
121586,1
121767,1
121768,1
121769,1
121770,1
121806,1
121811,1
121812,1
121813,1
121814,1
121821,1
121822,1
121823,1
121824,1
121833,1
121863,1
121864,1
121865,1
121866,1
121867,1
122066,1
122077,1
122080,1
122081,1
122083,1
122084,1
122087,1
122088,1
122117,1
122118,1
122119,1
122121,1
122122,1
122124,1
122125,1
122127,1
122128,1
122129,1
122131,1
122180,1
122181,1
122182,1
122186,1
122187,1
122188,1
122189,1
122190,1
122374,1
122375,1
122377,1
122379,1
122380,1
122381,1
122382,1
122395,1
122396,1
122397,1
122398,1
122463,1
122464,1
122465,1
122466,1
122467,1
122468,1
122471,1
122472,1
122609,1
122610,1
122612,1
122613,1
122614,1
122615,1
122616,1
122617,1
122618,1
122619,1
122620,1
122678,1
122679,1
122680,1
122681,1
122682,1
122683,1
122684,1
122685,1
122686,1
122911,1
122912,1
123101,1
123102,1
123103,1
123105,1
123106,1
123263,1
123267,1
123271,1
123274,1
123275,1
123276,1
123277,1
123278,1
123367,1
123368,1
123369,1
123389,1
123391,1
123392,1
123393,1
123418,1
123419,1
123420,1
123422,1
123423,1
123424,1
123425,1
123426,1
123427,1
123428,1
123429,1
123430,1
123431,1
123469,1
123470,1
123471,1
123472,1
123473,1
123474,1
123522,1
123660,1
123661,1
123662,1
123706,1
123718,1
123719,1
123720,1
123744,1
123745,1
123747,1
123748,1
123749,1
123750,1
123751,1
123756,1
123757,1
123759,1
123821,1
123823,1
123826,1
123827,1
123828,1
123829,1
123830,1
123831,1
123832,1
123833,1
123834,1
123835,1
123837,1
123839,1
123841,1
123842,1
123843,1
123844,1
123845,1
123846,1
123862,1
123863,1
123864,1
123865,1
123866,1
123867,1
123868,1
123908,1
123909,1
123913,1
124004,1
124005,1
124006,1
124007,1
124008,1
124108,1
124110,1
124111,1
124112,1
124184,1
124185,1
124186,1
124196,1
124200,1
124201,1
124387,1
124388,1
124389,1
124390,1
124391,1
124443,1
124444,1
124445,1
124446,1
124457,1
124458,1
124460,1
124461,1
124462,1
124463,1
124464,1
124465,1
124466,1
124467,1
124468,1
124469,1
124470,1
124486,1
124489,1
124490,1
124496,1
124497,1
124498,1
124504,1
124505,1
124506,1
124508,1
124557,1
124560,1
124567,1
124878,1
124879,1
124880,1
124881,1
124883,1
124902,1
124906,1
124907,1
124908,1
124992,1
124995,1
124996,1
124997,1
124999,1
125000,1
125001,1
125004,1
125432,1
125434,1
125439,1
125443,1
125445,1
125482,1
125486,1
125495,1
125496,1
125541,1
125542,1
125543,1
125544,1
125545,1
125546,1
125547,1
125548,1
125549,1
125551,1
125734,1
125735,1
125739,1
125743,1
125744,1
125774,1
125775,1
125776,1
125777,1
125778,1
125779,1
125868,1
125873,1
125876,1
125878,1
126032,1
126033,1
126034,1
126037,1
126038,1
126039,1
126040,1
126041,1
126043,1
126044,1
126209,1
126210,1
126211,1
126212,1
126213,1
126294,1
126295,1
126296,1
126297,1
126299,1
126300,1
126301,1
126523,1
126527,1
126529,1
126530,1
126531,1
126590,1
126592,1
126593,1
126595,1
126596,1
126597,1
126598,1
126656,1
126661,1
126664,1
126665,1
126666,1
126667,1
126668,1
126669,1
126670,1
126671,1
126672,1
126673,1
126674,1
126675,1
126676,1
126909,1
126913,1
126915,1
126917,1
126918,1
126919,1
126924,1
126929,1
126944,1
126946,1
126947,1
126948,1
126949,1
126950,1
126951,1
126952,1
126953,1
126957,1
126958,1
126959,1
126960,1
126961,1
126962,1
126963,1
126964,1
126967,1
126968,1
126984,1
126988,1
126989,1
126990,1
126991,1
126992,1
126993,1
127022,1
127027,1
127160,1
127161,1
127162,1
127163,1
127195,1
127197,1
127199,1
127200,1
127201,1
127241,1
127242,1
127243,1
127244,1
127245,1
127304,1
127326,1
127327,1
127328,1
127329,1
127332,1
127333,1
127334,1
127335,1
127337,1
127338,1
127339,1
127409,1
127544,1
127545,1
127546,1
127547,1
127548,1
127549,1
127552,1
127555,1
127556,1
127557,1
127558,1
127559,1
127716,1
127720,1
127979,1
128261,1
128262,1
128264,1
128267,1
128269,1
128270,1
128271,1
128272,1
128437,1
128448,1
128481,1
128486,1
128496,1
128501,1
128504,1
128505,1
128525,1
128699,1
128705,1
128706,1
128708,1
128709,1
128710,1
128711,1
128993,1
128994,1
128999,1
129001,1
129045,1
129046,1
129082,1
129085,1
129088,1
129091,1
129092,1
129093,1
129096,1
129098,1
129211,1
129221,1
129225,1
129227,1
129228,1
129232,1
129233,1
129234,1
129262,1
129263,1
129265,1
129266,1
129267,1
129268,1
129269,1
129270,1
129272,1
129273,1
129275,1
129341,1
129342,1
129345,1
129346,1
129399,1
129452,1
129453,1
129454,1
129455,1
129724,1
129729,1
129730,1
129731,1
129755,1
129803,1
129819,1
129823,1
129849,1
129850,1
129851,1
129852,1
129854,1
129855,1
129856,1
129857,1
129867,1
129868,1
129869,1
129870,1
129938,1
129962,1
129963,1
129964,1
129965,1
129968,1
129969,1
129970,1
129972,1
129973,1
129997,1
130012,1
130013,1
130014,1
130015,1
130078,1
130082,1
130083,1
130084,1
130106,1
130112,1
130114,1
130221,1
130225,1
130242,1
130243,1
130244,1
130247,1
130248,1
130337,1
130350,1
130355,1
130397,1
130399,1
130400,1
130401,1
130402,1
130403,1
130404,1
130505,1
130580,1
130581,1
130602,1
130604,1
130605,1
130606,1
130682,1
130683,1
130684,1
130685,1
130686,1
130688,1
130689,1
130690,1
130691,1
130692,1
130693,1
130854,1
130855,1
130856,1
130987,1
131119,1
131122,1
131126,1
131127,1
131128,1
131146,1
131153,1
131161,1
131164,1
131171,1
131172,1
131178,1
131179,1
131180,1
131303,1
131455,1
131456,1
131459,1
131460,1
131461,1
131535,1
131536,1
131537,1
131538,1
131539,1
131551,1
131552,1
131553,1
131578,1
131639,1
131650,1
131652,1
131653,1
131655,1
131656,1
131657,1
131658,1
131666,1
131667,1
131668,1
131833,1
131835,1
131966,1
131968,1
131969,1
131970,1
131972,1
131973,1
131974,1
131975,1
131976,1
131977,1
131978,1
131979,1
132095,1
132119,1
132120,1
132123,1
132147,1
132148,1
132149,1
132150,1
132151,1
132152,1
132153,1
132154,1
132161,1
132162,1
132164,1
132165,1
132168,1
132169,1
132170,1
132171,1
132189,1
132190,1
132191,1
132193,1
132194,1
132195,1
132196,1
132197,1
132235,1
132236,1
132237,1
132693,1
132696,1
132697,1
132700,1
132701,1
132798,1
132799,1
132800,1
132801,1
132802,1
132862,1
132883,1
132892,1
132893,1
132894,1
132901,1
132907,1
132908,1
132909,1
132910,1
132911,1
132915,1
133272,1
133274,1
133275,1
133276,1
133388,1
133389,1
133393,1
133396,1
133398,1
133399,1
133400,1
133401,1
133478,1
133479,1
133482,1
133483,1
133484,1
133485,1
133486,1
133488,1
133490,1
133493,1
133624,1
133626,1
133627,1
133628,1
133629,1
133630,1
133631,1
133632,1
133727,1
133728,1
133729,1
133730,1
133731,1
133772,1
133804,1
133805,1
133806,1
133808,1
133809,1
133810,1
133811,1
133812,1
133813,1
133833,1
133843,1
134023,1
134024,1
134025,1
134026,1
134027,1
134028,1
134029,1
134030,1
134031,1
134032,1
134033,1
134034,1
134186,1
134187,1
134188,1
134318,1
134320,1
134597,1
134598,1
134599,1
134645,1
134647,1
134648,1
134650,1
135023,1
135027,1
135363,1
135365,1
135369,1
135370,1
135371,1
135372,1
135373,1
135374,1
135375,1
135571,1
135580,1
135701,1
135702,1
135703,1
135704,1
135705,1
136050,1
136051,1
136052,1
136053,1
136054,1
136091,1
136093,1
136105,1
136108,1
136109,1
136111,1
136112,1
136113,1
136273,1
136275,1
136400,1
136402,1
136403,1
136404,1
136458,1
136545,1
136547,1
136706,1
136707,1
136708,1
136709,1
136882,1
136883,1
137013,1
137199,1
137200,1
137201,1
137202,1
137203,1
137204,1
137205,1
137206,1
137207,1
137208,1
137209,1
137211,1
137213,1
137214,1
137273,1
137274,1
137275,1
137276,1
137278,1
137356,1
137418,1
137419,1
137420,1
137421,1
137422,1
137423,1
137424,1
137425,1
137426,1
137564,1
137565,1
137566,1
137567,1
137578,1
137579,1
137583,1
137585,1
137586,1
137587,1
137588,1
137589,1
137590,1
137592,1
137593,1
137603,1
137604,1
137605,1
137606,1
137607,1
137608,1
137609,1
137624,1
137627,1
137630,1
137631,1
137632,1
137715,1
137716,1
137717,1
137718,1
137719,1
137720,1
137721,1
137722,1
137723,1
137724,1
137725,1
137727,1
137730,1
137731,1
137734,1
137735,1
137736,1
137737,1
137738,1
137739,1
137740,1
137836,1
137837,1
137840,1
137863,1
137866,1
137873,1
137874,1
137876,1
137928,1
137929,1
137933,1
137935,1
137937,1
137939,1
137940,1
137941,1
137943,1
137944,1
137945,1
137946,1
137947,1
137949,1
137950,1
137952,1
137991,1
137992,1
137993,1
137995,1
137996,1
137997,1
137998,1
138007,1
138008,1
138010,1
138042,1
138044,1
138046,1
138048,1
138050,1
138051,1
138053,1
138054,1
138055,1
138056,1
138057,1
138058,1
138061,1
138116,1
138117,1
138119,1
138120,1
138203,1
138206,1
138207,1
138208,1
138210,1
138275,1
138276,1
138277,1
138278,1
138279,1
138280,1
138282,1
138291,1
138293,1
138297,1
138298,1
138299,1
138300,1
138301,1
138302,1
138303,1
138304,1
138305,1
138306,1
138311,1
138312,1
138313,1
138314,1
138315,1
138317,1
138318,1
138319,1
138320,1
138348,1
138349,1
138350,1
138354,1
138355,1
138506,1
139106,1
139109,1
139117,1
139119,1
139121,1
139122,1
139123,1
139232,1
139233,1
139234,1
139236,1
139459,1
139460,1
139461,1
139525,1
139528,1
139529,1
139765,1
139766,1
139767,1
139768,1
139769,1
139904,1
139925,1
140043,1
140044,1
140046,1
140119,1
140194,1
140195,1
140247,1
140419,1
140421,1
140506,1
140576,1
140587,1
140839,1
141170,1
141171,1
141172,1
141173,1
141331,1
141392,1
141394,1
141412,1
141413,1
141414,1
141415,1
141416,1
141434,1
141842,1
141843,1
141849,1
141853,1
141856,1
141857,1
141877,1
141878,1
141892,1
141893,1
141894,1
141895,1
141997,1
142099,1
142122,1
142123,1
142125,1
142126,1
142128,1
142145,1
142148,1
142149,1
142150,1
142291,1
142292,1
142294,1
142296,1
142297,1
142298,1
142299,1
142300,1
142302,1
142303,1
142389,1
142391,1
142392,1
142393,1
142396,1
142397,1
142398,1
142399,1
142411,1
142412,1
142413,1
142414,1
142415,1
142417,1
142418,1
142506,1
142511,1
142554,1
142558,1
142559,1
142560,1
142562,1
142563,1
142588,1
142590,1
142591,1
142612,1
142674,1
142934,1
142947,1
142948,1
142949,1
142950,1
142965,1
142967,1
142969,1
142970,1
143029,1
143080,1
143082,1
143083,1
143094,1
143095,1
143098,1
143099,1
143100,1
143104,1
143106,1
143107,1
143108,1
143109,1
143110,1
143131,1
143132,1
143134,1
143135,1
143136,1
143214,1
143215,1
143216,1
143217,1
143218,1
143219,1
143220,1
143221,1
143278,1
143280,1
143285,1
143318,1
143923,1
143942,1
143943,1
143944,1
143945,1
143989,1
143990,1
143991,1
143993,1
143994,1
143995,1
144589,1
144590,1
144591,1
144601,1
144602,1
144603,1
144604,1
144605,1
144609,1
144610,1
144611,1
145020,1
145021,1
145023,1
145024,1
145025,1
145026,1
145027,1
145065,1
145066,1
145198,1
145199,1
145241,1
145242,1
145257,1
145402,1
145403,1
145404,1
145601,1
145602,1
145605,1
145607,1
145608,1
145609,1
145610,1
145616,1
145617,1
145618,1
145619,1
145763,1
145764,1
145765,1
145766,1
145767,1
145768,1
145770,1
145771,1
145772,1
145773,1
145775,1
145780,1
145783,1
145879,1
145968,1
145969,1
145982,1
145985,1
145986,1
145987,1
146004,1
146039,1
146040,1
146041,1
146042,1
146430,1
146478,1
146479,1
146480,1
146482,1
146483,1
146537,1
146538,1
146542,1
146543,1
146547,1
146949,1
147147,1
147157,1
147168,1
147192,1
147210,1
147211,1
147212,1
147213,1
147216,1
147218,1
147220,1
147221,1
147377,1
147378,1
147379,1
147380,1
147381,1
147382,1
147383,1
147385,1
147386,1
147403,1
147404,1
147405,1
147406,1
147407,1
147408,1
147409,1
147410,1
147411,1
147412,1
147413,1
147415,1
147416,1
147417,1
147735,1
147736,1
147757,1
147760,1
147761,1
147762,1
147769,1
147771,1
147772,1
147773,1
147774,1
147775,1
147831,1
147835,1
147836,1
147840,1
147948,1
147950,1
147952,1
147954,1
148012,1
