track_id,Experimental
19741,0
69732,0
87431,0
48294,0
58531,0
120095,0
129737,0
56839,0
84515,0
113524,0
59578,0
40778,0
75223,0
48454,0
49531,0
154964,0
33119,0
56559,0
90692,0
145209,0
64023,0
90632,0
11722,0
121591,0
63902,0
20133,0
77565,0
108422,0
52478,0
16582,0
144398,0
65673,0
70943,0
82527,0
107386,0
20152,0
33992,0
131424,0
99079,0
15965,0
28481,0
70470,0
96640,0
47524,0
29501,0
47778,0
61747,0
59580,0
22432,0
61797,0
69181,0
15612,0
70444,0
17498,0
71158,0
39945,0
101089,0
113606,0
77556,0
14477,0
57882,0
16703,0
91298,0
130081,0
11782,0
120936,0
11262,0
8215,0
139770,0
46930,0
71710,0
96760,0
131552,0
87154,0
46135,0
21136,0
151533,0
114431,0
107501,0
11033,0
150573,0
154296,0
11259,0
13662,0
99018,0
76659,0
72210,0
118727,0
48089,0
63359,0
10357,0
69202,0
27408,0
39941,0
73192,0
43314,0
147410,0
1383,0
6735,0
70468,0
114291,0
98202,0
108038,0
149647,0
65661,0
113522,0
28177,0
23822,0
6850,0
147956,0
51940,0
20736,0
105145,0
3957,0
27183,0
142668,0
63802,0
123382,0
120208,0
40642,0
115700,0
19592,0
17911,0
23515,0
29039,0
36142,0
29041,0
111993,0
66381,0
62331,0
11407,0
128759,0
55107,0
74352,0
98702,0
148653,0
76828,0
31245,0
125159,0
63345,0
152362,0
41876,0
11738,0
150983,0
21957,0
64663,0
129806,0
17999,0
51604,0
79905,0
94414,0
26869,0
47658,0
155142,0
31236,0
47772,0
127246,0
59504,0
123377,0
97985,0
7849,0
144573,0
87153,0
116236,0
82530,0
148651,0
11752,0
16404,0
13120,0
122883,0
32218,0
20209,0
54747,0
75900,0
138007,0
33220,0
122396,0
18690,0
18016,0
75907,0
92462,0
75917,0
69171,0
46856,0
124423,0
137430,0
112529,0
31135,0
120933,0
52637,0
13560,0
51598,0
132792,0
10699,0
67002,0
57413,0
58160,0
54039,0
73193,0
20751,0
9640,0
101068,0
11257,0
115729,0
148634,0
147306,0
151654,0
20136,0
134549,0
10030,0
134629,0
40799,0
138277,0
109958,0
144609,0
28172,0
146456,0
10360,0
5012,0
13118,0
15023,0
101067,0
138069,0
122544,0
63667,0
147211,0
127090,0
37319,0
83828,0
5013,0
145403,0
54942,0
54884,0
30173,0
21132,0
70938,0
131957,0
17827,0
64332,0
65756,0
129674,0
11429,0
19589,0
120793,0
24793,0
91866,0
51289,0
49365,0
64991,0
52734,0
147951,0
20734,0
28692,0
18027,0
128927,0
140946,0
14796,0
5079,0
122543,0
54877,0
145027,0
55928,0
151063,0
12926,0
98576,0
139933,0
25144,0
25147,0
12598,0
30519,0
124466,0
31144,0
147808,0
62450,0
54626,0
56560,0
139043,0
60897,0
107046,0
16392,0
135339,0
134985,0
46652,0
84790,0
46695,0
145067,0
130368,0
144938,0
67791,0
76665,0
90652,0
16352,0
34316,0
149694,0
87323,0
28916,0
19605,0
108036,0
61819,0
36539,0
142398,0
59022,0
63097,0
20129,0
41089,0
57411,0
19602,0
54937,0
48402,0
81882,0
149622,0
29037,0
47775,0
54596,0
145462,0
61755,0
4170,0
131017,0
10666,0
89816,0
123646,0
146458,0
50546,0
44340,0
144935,0
14794,0
145750,0
127244,0
128916,0
71858,0
116309,0
137920,0
64228,0
152641,0
16385,0
50058,0
48092,0
124461,0
91297,0
74945,0
122871,0
148488,0
125112,0
130162,0
114267,0
130083,0
131451,0
50958,0
73337,0
61885,0
59178,0
107620,0
5030,0
80791,0
5036,0
132189,0
120198,0
20750,0
148982,0
50812,0
110724,0
129125,0
71801,0
19760,0
41568,0
140563,0
72591,0
145039,0
107031,0
111974,0
116344,0
75230,0
17910,0
116239,0
14974,0
52479,0
10003,0
98556,0
31130,0
65614,0
31261,0
118287,0
85307,0
126405,0
111378,0
23035,0
24549,0
11917,0
16380,0
146003,0
124401,0
15997,0
4275,0
27572,0
109539,0
84443,0
129362,0
125299,0
52040,0
144394,0
71265,0
129903,0
37417,0
54730,0
63099,0
128994,0
118329,0
48091,0
125156,0
137632,0
51939,0
47319,0
94458,0
51519,0
140247,0
98203,0
35342,0
124422,0
120920,0
3861,0
39685,0
56029,0
49448,0
32438,0
19622,0
58164,0
122731,0
18687,0
74915,0
123605,0
20158,0
31234,0
19423,0
149663,0
16431,0
6777,0
13123,0
63468,0
19606,0
66382,0
108418,0
11398,0
75266,0
110262,0
95247,0
144393,0
20731,0
63044,0
121209,0
18712,0
63360,0
105135,0
131438,0
1289,0
15962,0
130999,0
257,0
14876,0
20100,0
25123,0
11299,0
131551,0
16366,0
137898,0
99132,0
12423,0
108153,0
141871,0
70654,0
147416,0
20086,0
51603,0
112065,0
110264,0
37959,0
32844,0
669,0
122736,0
151536,0
46080,0
87158,0
20167,0
15106,0
91998,0
69195,0
97404,0
40134,0
86454,0
62645,0
139936,0
20749,0
63472,0
30302,0
122898,0
114296,0
77870,0
3493,0
47467,0
109492,0
151113,0
49811,0
60702,0
7780,0
74354,0
145608,0
86118,0
122456,0
44198,0
151766,0
11797,0
13764,0
34467,0
14082,0
50284,0
106953,0
54874,0
34318,0
32533,0
46470,0
108775,0
49584,0
11721,0
149520,0
67368,0
25152,0
78156,0
104064,0
126292,0
16702,0
60528,0
63968,0
14803,0
149708,0
43313,0
129701,0
32690,0
14920,0
144936,0
52564,0
60282,0
98204,0
44287,0
109349,0
98804,0
132517,0
26019,0
63969,0
65783,0
43865,0
59510,0
91314,0
33243,0
14068,0
90408,0
40938,0
91743,0
136402,0
10948,0
21158,0
131425,0
119193,0
137586,0
44282,0
37326,0
145747,0
6658,0
111387,0
16424,0
19421,0
120336,0
113600,0
52737,0
133849,0
25922,0
11837,0
65755,0
84823,0
117473,0
38955,0
87151,0
94348,0
59060,0
16162,0
73341,0
107512,0
35568,0
145764,0
142560,0
35565,0
122705,0
41956,0
137590,0
113941,0
123978,0
47832,0
78985,0
79907,0
17860,0
134801,0
137896,0
12530,0
55823,0
89814,0
76352,0
82458,0
141872,0
72688,0
107049,0
51388,0
86263,0
108809,0
121734,0
10,0
20677,0
149122,0
686,0
129836,0
32883,0
99094,0
121322,0
125152,0
119014,0
15011,0
10086,0
11826,0
12534,0
125119,0
20097,0
96399,0
93568,0
75197,0
62335,0
28119,0
19633,0
118383,0
41957,0
111800,0
19601,0
34517,0
46514,0
40779,0
25140,0
51022,0
74557,0
69205,0
40269,0
126959,0
80789,0
11812,0
27404,0
79729,0
109963,0
89535,0
39530,0
132129,0
58752,0
64331,0
55550,0
51503,0
143078,0
36965,0
105143,0
130998,0
145780,0
48008,0
127347,0
66809,0
41569,0
137209,0
65900,0
47769,0
56275,0
129095,0
67330,0
1652,0
56895,0
55574,0
123862,0
25236,0
34320,0
69688,0
29184,0
139059,0
13119,0
29957,0
30055,0
19604,0
40780,0
71989,0
33219,0
106956,0
105912,0
91093,0
129732,0
124567,0
84791,0
130997,0
23786,0
4401,0
107658,0
82713,0
124186,0
47474,0
49663,0
134049,0
65680,0
32459,0
21135,0
147804,0
85467,0
144244,0
67333,0
36538,0
59052,0
152536,0
99133,0
127794,0
37589,0
122876,0
44918,0
25170,0
20099,0
141413,0
57402,0
40351,0
21557,0
140952,0
127280,0
14866,0
87070,0
20162,0
34524,0
92546,0
89815,0
98581,0
131960,0
139769,0
11831,0
111311,0
1015,0
75240,0
123745,0
134825,0
55954,0
19584,0
71368,0
138049,0
16045,0
11792,0
113445,0
149211,0
152324,0
14818,0
70201,0
130687,0
124481,0
1884,0
113017,0
138578,0
66769,0
71506,0
136087,0
94101,0
108804,0
129051,0
29672,0
138008,0
52567,0
137434,0
117880,0
59059,0
57543,0
55157,0
41951,0
70940,0
48368,0
28479,0
11784,0
108037,0
75715,0
25375,0
16372,0
20101,0
149609,0
141164,0
70452,0
81853,0
72786,0
60880,0
86117,0
11432,0
96713,0
34527,0
82785,0
113025,0
32327,0
61667,0
122700,0
130806,0
141161,0
10026,0
23856,0
4699,0
17992,0
60729,0
7781,0
12608,0
61891,0
23145,0
117862,0
54235,0
85701,0
69929,0
82708,0
57408,0
21160,0
48087,0
145206,0
55950,0
91357,0
66779,0
54368,0
81056,0
149668,0
64766,0
61906,0
73334,0
22024,0
62585,0
76553,0
54966,0
112765,0
151037,0
145021,0
61923,0
96631,0
128525,0
71723,0
49581,0
41883,0
83790,0
139065,0
79904,0
46637,0
5015,0
50598,0
148096,0
20280,0
145024,0
47676,0
16592,0
46648,0
125160,0
59050,0
26174,0
149706,0
20198,0
59917,0
60284,0
18017,0
93590,0
87003,0
104087,0
51023,0
99707,0
115159,0
11201,0
122498,0
15773,0
72738,0
37368,0
71819,0
121811,0
154365,0
79578,0
110767,0
81862,0
33537,0
28108,0
36138,0
137925,0
142402,0
48069,0
110743,0
32956,0
131666,0
101410,0
40845,0
100794,0
142415,0
75310,0
124917,0
108460,0
120206,0
70424,0
44206,0
75191,0
72782,0
40645,0
43316,0
104278,0
125562,0
145724,0
129740,0
124416,0
44286,0
22031,0
142552,0
20088,0
36478,0
82406,0
86991,0
36473,0
115697,0
130692,0
63115,0
87029,0
83971,0
136084,0
80233,0
21587,0
15991,0
142396,0
139724,0
66390,0
75267,0
120921,0
142299,0
66333,0
17494,0
21169,0
125150,0
10046,0
80079,0
67004,0
119574,0
33987,0
53232,0
86419,0
44201,0
122381,0
140614,0
75237,0
10367,0
63970,0
34984,0
57680,0
107106,0
20131,0
21129,0
13440,0
12922,0
74153,0
11306,0
67446,0
26754,0
29040,0
122710,0
20738,0
41093,0
91414,0
64519,0
126398,0
139729,0
11770,0
54713,0
80077,0
10042,0
16589,0
22445,0
54733,0
1087,0
19632,0
54127,0
107617,0
78834,0
74908,0
152624,0
123278,0
107029,0
1900,0
118856,0
53899,0
41866,0
12174,0
123985,0
61757,0
34516,0
138581,0
106773,0
144391,0
25143,0
70889,0
30035,0
118863,0
24831,0
114056,0
138580,0
141159,0
50541,0
16163,0
69696,0
116906,0
28072,0
70774,0
30044,0
130995,0
65750,0
137585,0
126530,0
113549,0
118729,0
114199,0
152844,0
104812,0
50138,0
87161,0
128993,0
55159,0
125111,0
40785,0
63470,0
5026,0
137581,0
79908,0
145610,0
32855,0
120923,0
58701,0
73343,0
42427,0
30895,0
64767,0
65796,0
137427,0
20741,0
55900,0
21188,0
134358,0
48597,0
76500,0
16050,0
138068,0
73921,0
21418,0
130397,0
97532,0
23161,0
90991,0
113452,0
123273,0
16386,0
41078,0
71920,0
107848,0
45149,0
115698,0
27303,0
134048,0
18009,0
149711,0
124480,0
11261,0
34519,0
55113,0
139934,0
46091,0
75707,0
121814,0
123379,0
120795,0
59055,0
29255,0
40132,0
41882,0
39948,0
78840,0
133812,0
91309,0
29042,0
33215,0
143091,0
145037,0
130682,0
145570,0
34438,0
149625,0
36468,0
127281,0
40647,0
118232,0
115761,0
70274,0
43869,0
14799,0
21163,0
31148,0
148847,0
5032,0
18028,0
51767,0
26483,0
31250,0
108944,0
28113,0
124199,0
90583,0
65791,0
69736,0
16590,0
14820,0
20139,0
133805,0
57256,0
15989,0
59021,0
47500,0
113597,0
20126,0
21999,0
18013,0
110080,0
59374,0
51317,0
154656,0
145042,0
122803,0
21130,0
46936,0
135811,0
136341,0
62874,0
97976,0
30893,0
28609,0
83829,0
125287,0
69904,0
122375,0
12594,0
61670,0
5017,0
19333,0
127276,0
63758,0
113294,0
16209,0
65794,0
69198,0
140562,0
75711,0
145708,0
29602,0
139718,0
85765,0
33213,0
87155,0
138066,0
20142,0
55579,0
34512,0
49585,0
40783,0
113018,0
70425,0
4202,0
20153,0
130448,0
59063,0
61492,0
69734,0
23527,0
23151,0
50820,0
74910,0
132442,0
69746,0
1017,0
20095,0
48406,0
63912,0
23458,0
94340,0
145710,0
152465,0
132794,0
58525,0
51516,0
28118,0
109658,0
21138,0
33463,0
108838,0
148843,0
123964,0
19790,0
116235,0
16586,0
79903,0
40782,0
47464,0
33217,0
75418,0
53230,0
52639,0
44250,0
54722,0
147415,0
122728,0
129702,0
29820,0
142291,0
75373,0
65682,0
42744,0
70770,0
7262,0
131964,0
99000,0
86989,0
65432,0
18001,0
134548,0
63670,0
107743,0
107805,0
23013,0
90591,0
56143,0
108760,0
122704,0
17998,0
67005,0
114050,0
11428,0
138282,0
26932,0
85815,0
79913,0
46085,0
144740,0
17996,0
145712,0
116411,0
125114,0
17993,0
122905,0
64689,0
35546,0
20145,0
125721,0
16210,0
122712,0
66815,0
91164,0
116909,0
16583,0
57568,0
47100,0
91851,0
145199,0
104282,0
63386,0
33166,0
147839,0
137924,0
125118,0
120792,0
130689,0
26930,0
51309,0
111384,0
149100,0
63040,0
57891,0
130917,0
120934,0
123833,0
145645,0
11839,0
47501,0
51272,0
28179,0
95249,0
95915,0
50752,0
9962,0
81057,0
57500,0
137629,0
122733,0
11711,0
141619,0
16056,0
87193,0
95230,0
114279,0
54339,0
122050,0
63188,0
20201,0
54038,0
126628,0
16376,0
16581,0
152625,0
114297,0
33242,0
69207,0
89633,0
35367,0
74914,0
107389,0
101160,0
47468,0
22116,0
75380,0
122732,0
54879,0
118659,0
82220,0
15960,0
64027,0
93727,0
75236,0
138315,0
14202,0
69200,0
6778,0
151765,0
46836,0
151061,0
30903,0
125157,0
56929,0
126952,0
68819,0
65663,0
150161,0
52633,0
113530,0
11397,0
149710,0
12596,0
38558,0
25150,0
119567,0
91849,0
15143,0
22475,0
129738,0
149648,0
19735,0
69209,0
148017,0
19609,0
129056,0
122872,0
149703,0
56836,0
22367,0
135368,0
62330,0
11423,0
36987,0
92131,0
148443,0
24553,0
130129,0
121451,0
55290,0
122678,0
34460,0
126987,0
109352,0
71307,0
21131,0
122540,0
1666,0
62329,0
33240,0
19462,0
34513,0
18008,0
122881,0
20094,0
45022,0
55151,0
124402,0
110424,0
75372,0
52646,0
148644,0
63973,0
145041,0
138349,0
99135,0
128532,0
10128,0
122895,0
136468,0
130218,0
101128,0
121317,0
120917,0
105141,0
78984,0
41963,0
114294,0
77945,0
20090,0
133813,0
111931,0
41934,0
72206,0
22023,0
40521,0
125161,0
69724,0
64789,0
31147,0
34511,0
106771,0
107385,0
91471,0
84786,0
69695,0
116240,0
39660,0
148836,0
21184,0
24173,0
138046,0
122084,0
130688,0
31257,0
75271,0
102187,0
48389,0
118730,0
145765,0
116341,0
97980,0
125999,0
137995,0
137630,0
13115,0
10028,0
37592,0
70772,0
138117,0
129733,0
137997,0
8180,0
55951,0
140625,0
115716,0
20747,0
124004,0
50539,0
146948,0
28121,0
118732,0
71167,0
48393,0
152628,0
11855,0
110775,0
94098,0
99703,0
155130,0
106693,0
41950,0
149709,0
64988,0
116241,0
4443,0
126103,0
139723,0
151039,0
92564,0
47670,0
16591,0
125723,0
106691,0
36146,0
75915,0
89881,0
111401,0
14663,0
147192,0
153383,0
147806,0
52729,0
61740,0
3535,0
70939,0
16399,0
145066,0
18005,0
82501,0
91159,0
71159,0
5021,0
140951,0
57435,0
95486,0
25142,0
62753,0
53863,0
55958,0
127205,0
54234,0
137203,0
61809,0
137736,0
57888,0
79910,0
41880,0
15203,0
121450,0
31121,0
23506,0
16351,0
20205,0
75221,0
38670,0
66517,0
47502,0
17585,0
112487,0
52474,0
122613,0
19623,0
10885,0
62160,0
58116,0
73087,0
36466,0
60987,0
129356,0
69955,0
51953,0
60704,0
133728,0
136051,0
18692,0
16992,0
130367,0
128484,0
140332,0
32230,0
16055,0
58234,0
124405,0
14867,0
51275,0
85041,0
21672,0
97547,0
57565,0
95309,0
29659,0
41092,0
39940,0
131650,0
125002,0
114288,0
14973,0
138320,0
44887,0
105826,0
87521,0
85941,0
48436,0
30736,0
87020,0
19419,0
46506,0
140005,0
127273,0
124185,0
48369,0
111375,0
71620,0
39683,0
992,0
36461,0
66458,0
137935,0
111396,0
11609,0
20744,0
92549,0
144939,0
79785,0
22477,0
106508,0
37962,0
125546,0
62165,0
136404,0
11206,0
132786,0
61745,0
120181,0
20203,0
154354,0
63373,0
132782,0
34315,0
32325,0
12173,0
125149,0
33144,0
20089,0
110164,0
98245,0
10038,0
106700,0
41881,0
116343,0
15629,0
28109,0
123865,0
127199,0
131764,0
92715,0
99498,0
90834,0
23160,0
121453,0
72133,0
109436,0
81053,0
112316,0
69938,0
132518,0
115816,0
45544,0
70467,0
125377,0
53862,0
73150,0
50270,0
26744,0
55124,0
63972,0
69949,0
15995,0
43315,0
84607,0
31999,0
108028,0
123376,0
70457,0
27547,0
98205,0
71345,0
92562,0
36652,0
66522,0
52573,0
122725,0
17496,0
13706,0
94338,0
155138,0
83707,0
113604,0
151032,0
147953,0
146708,0
59511,0
85787,0
67361,0
75225,0
82707,0
90772,0
58764,0
14909,0
104283,0
145040,0
125593,0
145023,0
17988,0
44194,0
25149,0
17893,0
46841,0
53372,0
31134,0
114289,0
137582,0
91712,0
96710,0
135118,0
33212,0
63225,0
56575,0
