track_id,Hip-Hop
148513,0
63343,0
12609,0
129738,0
86721,0
16422,0
21999,0
98994,0
61670,0
109069,0
10026,0
92372,0
108217,0
37326,0
23145,0
39434,0
16393,0
116302,0
16693,0
125478,0
52641,0
37592,0
145206,0
55950,0
20129,0
81056,0
130686,0
108525,0
147298,0
87488,0
29626,0
69836,0
26174,0
125114,0
95679,0
131536,0
147407,0
1015,0
139065,0
79904,0
46637,0
5014,0
144939,0
147416,0
16055,0
50833,0
17893,0
46648,0
98944,0
149706,0
20100,0
125152,0
57435,0
52008,0
64333,0
27404,0
127280,0
51858,0
4022,0
74373,0
107105,0
37319,0
29689,0
87132,0
28108,0
144422,0
87703,0
6598,0
124518,0
81019,0
47474,0
129740,0
145767,0
85814,0
119574,0
127183,0
1642,0
132792,0
83507,0
95225,0
115761,0
54038,0
89991,0
130999,0
151039,0
52113,0
118222,0
30679,0
147806,0
20157,0
124186,0
36478,0
36140,0
111931,0
150985,0
54942,0
63472,0
69769,0
50748,0
136084,0
55256,0
61753,0
13118,0
144938,0
13115,0
19741,0
99039,0
138008,0
118728,0
155138,0
10046,0
137180,0
67002,0
130688,0
38523,0
53232,0
6735,0
138007,0
34529,0
50598,0
19350,0
5012,0
60284,0
62044,0
12922,0
19262,0
111639,0
127281,0
28173,0
5030,0
123678,0
46475,0
113809,0
17657,0
120782,0
47481,0
148836,0
10042,0
137199,0
80231,0
71720,0
68902,0
59504,0
52650,0
133330,0
44282,0
122704,0
114199,0
82243,0
88920,0
148439,0
122613,0
64249,0
81022,0
38622,0
138480,0
116909,0
58116,0
118051,0
127798,0
33214,0
24831,0
99012,0
41078,0
49395,0
69955,0
64032,0
48931,0
110683,0
118731,0
105141,0
141171,0
73341,0
124458,0
152844,0
108314,0
16366,0
16582,0
121869,0
14064,0
16386,0
55158,0
145068,0
48368,0
79908,0
50541,0
120923,0
58701,0
116238,0
96715,0
65796,0
91093,0
20209,0
46713,0
50446,0
59735,0
116887,0
145402,0
33242,0
21842,0
33140,0
23161,0
139369,0
139933,0
14796,0
18017,0
129699,0
24515,0
148018,0
86146,0
147011,0
122728,0
142396,0
121734,0
137436,0
75221,0
154365,0
124992,0
75707,0
31148,0
92564,0
59055,0
124474,0
137590,0
108038,0
15988,0
46135,0
40938,0
118729,0
111379,0
145549,0
142413,0
145570,0
42920,0
36468,0
129698,0
51144,0
49365,0
111990,0
40174,0
73519,0
21168,0
120934,0
113025,0
124398,0
57968,0
37930,0
31250,0
139225,0
104070,0
64789,0
65791,0
15970,0
53442,0
120939,0
71368,0
13560,0
20205,0
24552,0
56013,0
45544,0
91865,0
91357,0
34511,0
19623,0
127913,0
89639,0
49066,0
72005,0
114290,0
128477,0
42936,0
69198,0
139862,0
86117,0
17997,0
19333,0
69181,0
83909,0
65794,0
134048,0
29043,0
30498,0
22432,0
60897,0
66390,0
136403,0
27552,0
122872,0
40782,0
95170,0
34528,0
35546,0
109978,0
66464,0
19609,0
38845,0
59063,0
39947,0
149571,0
29496,0
127246,0
85834,0
137995,0
20198,0
48406,0
71511,0
22477,0
129702,0
129362,0
28118,0
38750,0
25153,0
20491,0
39895,0
63969,0
46718,0
19626,0
116236,0
79903,0
15960,0
13116,0
119583,0
53230,0
40843,0
25236,0
57411,0
104413,0
110980,0
65682,0
55764,0
132463,0
107620,0
42749,0
118329,0
98078,0
20201,0
118733,0
98910,0
142401,0
84091,0
66649,0
109466,0
67623,0
19632,0
139934,0
31261,0
11428,0
147948,0
97680,0
60996,0
79913,0
10671,0
897,0
25152,0
52861,0
116411,0
16402,0
16398,0
124406,0
42865,0
125721,0
127273,0
63470,0
10367,0
37587,0
75206,0
87491,0
90591,0
66992,0
71303,0
40799,0
75208,0
52642,0
16380,0
120936,0
91842,0
70425,0
55290,0
10881,0
44206,0
14799,0
10868,0
52479,0
117790,0
132436,0
93054,0
81057,0
47524,0
137209,0
18009,0
39945,0
113525,0
51276,0
39018,0
47030,0
10368,0
136463,0
125112,0
125157,0
20203,0
116341,0
137433,0
69203,0
44778,0
35367,0
149663,0
145024,0
60893,0
130689,0
71259,0
138260,0
16404,0
21899,0
65438,0
125149,0
143126,0
50270,0
17860,0
75910,0
105409,0
64998,0
11446,0
67004,0
11609,0
85709,0
36567,0
57890,0
11397,0
37589,0
130687,0
44198,0
39312,0
32327,0
92562,0
113524,0
87431,0
30893,0
138580,0
10357,0
46856,0
10360,0
90652,0
64257,0
33221,0
11423,0
80229,0
131438,0
145038,0
118197,0
101410,0
138316,0
34460,0
11206,0
10094,0
20089,0
53592,0
33217,0
21159,0
133483,0
146457,0
19602,0
130367,0
17992,0
131460,0
97400,0
24553,0
46008,0
97547,0
113445,0
99132,0
50409,0
63360,0
60282,0
7378,0
94775,0
112525,0
76318,0
120917,0
137587,0
31434,0
115722,0
45150,0
124423,0
96635,0
145040,0
32508,0
99135,0
69791,0
14867,0
82527,0
93063,0
31257,0
34984,0
46205,0
132147,0
92551,0
149082,0
131973,0
30733,0
137585,0
51604,0
32449,0
48389,0
66522,0
147417,0
121454,0
134069,0
258,0
69195,0
10028,0
59511,0
81186,0
45018,0
129085,0
55951,0
137666,0
40798,0
16392,0
4443,0
28121,0
69207,0
125734,0
48393,0
37947,0
149648,0
112588,0
69211,0
56028,0
120166,0
41950,0
149709,0
95571,0
33219,0
90834,0
62332,0
33243,0
131451,0
26612,0
14068,0
75915,0
129084,0
117473,0
127298,0
141854,0
104064,0
52729,0
90583,0
111386,0
70939,0
19622,0
11752,0
46936,0
52728,0
142559,0
20158,0
25143,0
10558,0
140951,0
67368,0
29501,0
126398,0
120916,0
21528,0
155140,0
143095,0
27785,0
129732,0
54877,0
38955,0
51263,0
143991,0
47319,0
54730,0
21135,0
135339,0
86454,0
16163,0
115359,0
147408,0
142397,0
107389,0
79910,0
148634,0
99145,0
38896,0
72206,0
120464,0
31135,0
130692,0
101089,0
110405,0
141180,0
152327,0
44286,0
124416,0
17585,0
117967,0
24216,0
55288,0
50752,0
5242,0
114297,0
11432,0
93723,0
122731,0
95672,0
92131,0
42914,0
137921,0
69786,0
16399,0
21158,0
62160,0
120095,0
36466,0
15256,0
137940,0
14202,0
108533,0
131001,0
149701,0
111803,0
20137,0
16992,0
76828,0
104137,0
34316,0
35544,0
29255,0
112788,0
112733,0
19591,0
34516,0
98915,0
51264,0
148843,0
135115,0
29659,0
36139,0
46510,0
91417,0
59917,0
126292,0
91869,0
152641,0
96399,0
23524,0
65618,0
101412,0
63116,0
87193,0
139727,0
23372,0
75230,0
145067,0
33992,0
75271,0
126035,0
36461,0
93397,0
37074,0
19421,0
98205,0
92125,0
37959,0
52044,0
151285,0
144936,0
16703,0
118730,0
65002,0
105143,0
150590,0
51272,0
39686,0
124480,0
122544,0
80078,0
107049,0
34315,0
141181,0
109108,0
16586,0
47119,0
127161,0
47923,0
10038,0
137586,0
15629,0
24844,0
15531,0
39436,0
72927,0
148609,0
23160,0
63970,0
44802,0
53666,0
59075,0
98239,0
70467,0
66783,0
33216,0
148096,0
63225,0
29744,0
116243,0
149514,0
99707,0
120206,0
134648,0
50138,0
70457,0
11257,0
29041,0
65705,0
120793,0
34508,0
62330,0
97373,0
21136,0
127077,0
138581,0
109113,0
49529,0
5013,0
133810,0
105101,0
12614,0
144780,0
86795,0
58764,0
34525,0
121451,0
63966,0
26869,0
39660,0
54626,0
19601,0
69939,0
73921,0
111573,0
16376,0
43316,0
57891,0
149694,0
47658,0
63968,0
109963,0
56575,0
36142,0
32758,0
