track_id,title_Classical,title_Dance,title_Electronic,title_Experimental,title_Hip-Hop,title_Metal,title_Old-Time / Historic,title_Pop,title_Punk,title_Rock,title_Techno
22433,0,1,1,0,0,0,0,0,0,0,0
22435,0,1,1,0,0,0,0,0,0,0,0
22437,0,1,1,0,0,0,0,0,0,0,0
22455,0,0,1,0,0,0,0,0,0,0,0
22472,0,0,0,0,0,0,0,1,0,0,0
22476,0,0,0,0,0,0,0,1,0,0,0
22478,0,0,0,0,0,0,0,1,0,0,0
22480,0,0,0,0,0,0,0,1,0,0,0
23039,0,0,0,0,0,0,0,1,0,0,0
23142,1,0,0,0,0,0,0,0,0,0,0
23144,1,0,0,0,0,0,0,0,0,0,0
23146,1,0,0,0,0,0,0,0,0,0,0
23148,1,0,0,0,0,0,0,0,0,0,0
23150,1,0,0,0,0,0,0,0,0,0,0
23152,1,0,0,0,0,0,0,0,0,0,0
23161,1,0,0,0,0,0,0,0,0,0,0
23329,0,0,0,1,0,0,0,0,0,0,0
23455,0,0,1,0,0,0,0,0,0,0,0
23500,0,0,1,0,0,0,0,0,0,0,0
23515,0,0,1,0,0,0,0,0,0,0,1
23527,0,0,1,0,0,0,0,0,0,0,1
24060,0,0,1,0,0,0,0,0,0,0,0
24331,0,0,0,1,0,0,0,0,0,0,0
24424,0,0,0,0,1,0,0,0,0,0,0
24426,0,0,0,0,1,0,0,0,0,0,0
24429,0,0,0,0,1,0,0,0,0,0,0
24460,0,0,0,0,1,0,0,0,0,0,0
24516,0,0,0,1,0,0,0,0,0,0,0
24523,0,0,0,1,0,0,0,0,0,0,0
24544,0,0,0,0,0,0,1,0,0,0,0
24545,0,0,0,0,0,0,1,0,0,0,0
24546,0,0,0,0,0,0,1,0,0,0,0
24547,0,0,0,0,0,0,1,0,0,0,0
24548,0,0,0,0,0,0,1,0,0,0,0
24549,0,0,0,0,0,0,1,0,0,0,0
24550,0,0,0,0,0,0,1,0,0,0,0
24551,0,0,0,0,0,0,1,0,0,0,0
24552,0,0,0,0,0,0,1,0,0,0,0
24553,0,0,0,0,0,0,1,0,0,0,0
24554,0,0,0,0,0,0,1,0,0,0,0
24555,0,0,0,0,0,0,1,0,0,0,0
24655,0,0,0,0,0,0,0,0,1,1,0
24831,1,0,0,0,0,0,0,0,0,0,0
24901,0,0,0,1,0,0,0,0,0,0,0
24913,0,0,0,1,0,0,0,0,0,0,0
24949,0,0,0,1,0,0,0,0,0,0,0
24960,0,0,0,1,0,0,0,0,0,0,0
24966,0,0,0,1,0,0,0,0,0,0,0
24979,0,0,0,1,0,0,0,0,0,0,0
24985,0,0,0,1,0,0,0,0,0,0,0
25063,0,0,0,1,0,0,0,0,0,0,0
25124,0,0,0,0,0,0,0,1,0,0,0
25140,0,0,0,0,0,0,1,0,0,0,0
25142,0,0,0,0,0,0,1,0,0,0,0
25143,0,0,0,0,0,0,1,0,0,0,0
25144,0,0,0,0,0,0,1,0,0,0,0
25145,0,0,0,0,0,0,1,0,0,0,0
25147,0,0,0,0,0,0,1,0,0,0,0
25148,0,0,0,0,0,0,1,0,0,0,0
25149,0,0,0,0,0,0,1,0,0,0,0
25150,0,0,0,0,0,0,1,0,0,0,0
25151,0,0,0,0,0,0,1,0,0,0,0
25152,0,0,0,0,0,0,1,0,0,0,0
25153,0,0,0,0,0,0,1,0,0,0,0
25154,0,0,0,0,0,0,1,0,0,0,0
25168,0,0,0,0,0,0,1,0,0,0,0
25170,0,0,0,0,0,0,1,0,0,0,0
25172,0,0,0,0,0,0,1,0,0,0,0
25177,0,0,0,0,0,0,1,0,0,0,0
25178,0,0,0,0,0,0,1,0,0,0,0
25179,0,0,0,0,0,0,1,0,0,0,0
25236,0,0,0,0,0,1,0,0,0,1,0
25237,0,0,0,0,0,1,0,0,0,1,0
25922,1,0,0,0,0,0,0,0,0,0,0
25996,0,0,0,0,0,0,0,1,0,0,0
26011,0,0,0,0,1,0,0,0,0,0,0
26018,0,0,0,0,1,0,0,0,0,0,0
26021,0,0,0,0,1,0,0,0,0,0,0
26024,0,0,0,0,1,0,0,0,0,0,0
26034,0,0,0,0,1,0,0,0,0,0,0
26062,0,0,1,0,0,0,0,0,0,0,0
26171,0,0,0,0,0,0,0,1,0,0,0
26177,0,0,0,0,0,0,0,1,0,0,0
26298,0,0,0,0,0,0,0,1,0,0,0
26301,0,0,0,1,0,0,0,0,0,0,0
26409,0,0,0,0,0,0,0,1,0,0,0
26469,1,0,0,0,0,0,0,0,0,0,0
26585,0,0,0,1,0,0,0,0,0,0,0
26600,0,0,0,1,0,0,0,0,0,0,0
26640,0,0,0,0,0,0,0,0,0,1,0
26679,0,0,0,0,0,0,0,0,0,1,0
26765,0,0,0,0,0,0,0,1,0,0,0
27164,0,0,0,0,0,0,0,1,0,0,0
27181,0,0,1,0,0,0,0,0,0,0,0
27213,0,0,0,1,0,0,0,0,0,0,0
27305,0,0,0,0,1,0,0,0,0,0,0
27340,0,0,0,0,0,0,0,0,1,1,0
27404,0,0,1,0,0,0,0,0,0,0,1
27435,0,0,0,0,0,0,0,1,0,0,0
27451,0,0,1,0,0,0,0,0,0,0,0
27456,0,0,0,1,0,0,0,0,0,0,0
27550,0,0,0,0,0,0,0,1,0,0,0
27551,0,0,0,0,0,0,0,1,0,0,0
27667,0,0,1,0,0,0,0,0,0,0,1
27805,0,0,0,0,0,0,0,1,0,0,0
27866,0,0,0,1,0,0,0,0,0,0,0
27949,1,0,0,0,0,0,0,0,0,0,0
28098,1,0,0,0,0,0,0,0,0,0,0
28100,1,0,0,0,0,0,0,0,0,0,0
28102,1,0,0,0,0,0,0,0,0,0,0
28104,1,0,0,0,0,0,0,0,0,0,0
28108,1,0,0,0,0,0,0,0,0,0,0
28110,1,0,0,0,0,0,0,0,0,0,0
28112,1,0,0,0,0,0,0,0,0,0,0
28114,1,0,0,0,0,0,0,0,0,0,0
28117,1,0,0,0,0,0,0,0,0,0,0
28119,1,0,0,0,0,0,0,0,0,0,0
28121,1,0,0,0,0,0,0,0,0,0,0
28171,0,1,1,0,0,0,0,0,0,0,0
28173,0,1,1,0,0,0,0,0,0,0,0
28175,0,1,1,0,0,0,0,0,0,0,0
28177,0,1,1,0,0,0,0,0,0,0,0
28179,0,1,1,0,0,0,0,0,0,0,0
28368,0,0,0,1,0,0,0,0,0,0,0
28467,0,0,1,0,0,0,0,0,0,0,0
28478,0,0,0,0,0,0,0,1,0,0,0
28480,0,0,0,0,0,0,0,1,0,0,0
28483,0,0,0,0,0,0,0,1,0,0,0
28549,1,0,0,0,0,0,0,0,0,0,0
28578,0,0,0,1,0,0,0,0,0,0,0
28608,0,0,0,0,0,0,0,1,0,0,0
28692,0,0,0,0,0,0,0,0,1,1,0
28802,0,0,0,0,0,0,0,1,0,0,0
28917,0,0,0,0,0,1,0,0,1,1,0
28918,0,0,0,0,0,1,0,0,1,1,0
29039,0,1,1,0,0,0,0,0,0,0,1
29041,0,1,1,0,0,0,0,0,0,0,1
29043,0,1,1,0,0,0,0,0,0,0,1
29128,0,0,0,0,0,0,0,1,0,0,0
29180,0,0,0,0,0,0,0,1,0,0,0
29243,0,0,0,0,0,0,0,1,0,0,0
29253,0,0,0,0,0,0,0,1,0,0,0
29265,0,0,0,0,0,0,0,1,0,0,0
29334,0,0,0,0,0,0,0,0,0,1,0
29465,0,0,0,1,0,0,0,0,0,0,0
29587,0,0,0,0,1,0,0,0,0,0,0
29606,0,0,0,0,1,0,0,0,0,0,0
29684,0,0,0,1,0,0,0,0,0,0,0
29692,0,0,0,1,0,0,0,0,0,0,0
29719,0,0,0,0,1,0,0,0,0,0,0
29721,0,0,0,0,1,0,0,0,0,0,0
29741,0,0,0,1,0,0,0,0,0,0,0
29752,0,0,0,1,0,0,0,0,0,0,0
29809,0,0,0,0,0,0,0,0,1,1,0
29934,0,0,0,0,0,1,0,0,0,1,0
29936,0,0,0,0,0,1,0,0,0,1,0
29944,0,0,0,0,1,0,0,0,0,0,0
29947,0,0,0,0,1,0,0,0,0,0,0
29953,0,0,0,0,1,0,0,0,0,0,0
29955,0,0,0,0,1,0,0,0,0,0,0
30033,0,0,0,0,1,0,0,0,0,0,0
30037,0,0,0,0,1,0,0,0,0,0,0
30040,0,0,0,0,1,0,0,0,0,0,0
30049,0,0,0,0,1,0,0,0,0,0,0
30052,0,0,0,0,1,0,0,0,0,0,0
30060,0,0,0,0,1,0,0,0,0,0,0
30090,0,0,0,1,0,0,0,0,0,0,0
30095,0,0,0,1,0,0,0,0,0,0,0
30120,0,0,0,1,0,0,0,0,0,0,0
30248,0,0,0,0,1,0,0,0,0,0,0
30305,0,0,1,0,0,0,0,0,0,0,1
30307,0,0,1,0,0,0,0,0,0,0,1
30310,0,0,1,0,0,0,0,0,0,0,1
30330,0,0,0,1,0,0,0,0,0,0,0
30486,0,0,0,0,0,0,0,1,0,0,0
30518,0,1,1,0,0,0,0,0,0,0,0
30520,0,1,1,0,0,0,0,0,0,0,0
30522,0,1,1,0,0,0,0,0,0,0,0
30667,0,0,0,1,0,0,0,0,0,0,0
30683,0,0,0,1,0,0,0,0,0,0,0
30690,0,0,0,1,0,0,0,0,0,0,0
30702,0,0,0,1,0,0,0,0,0,0,0
30733,0,0,1,0,0,0,0,0,0,0,0
30740,0,0,0,1,0,0,0,0,0,0,0
30894,0,1,1,0,0,0,0,0,0,0,0
30897,0,1,1,0,0,0,0,0,0,0,0
30899,0,1,1,0,0,0,0,0,0,0,0
30901,0,1,1,0,0,0,0,0,0,0,0
30903,0,1,1,0,0,0,0,0,0,0,0
30905,0,1,1,0,0,0,0,0,0,0,0
30929,0,0,0,0,0,0,0,0,0,1,0
31119,0,0,0,0,0,0,1,0,0,0,0
31120,0,0,0,0,0,0,1,0,0,0,0
31121,0,0,0,0,0,0,1,0,0,0,0
31122,0,0,0,0,0,0,1,0,0,0,0
31126,0,0,0,0,0,0,1,0,0,0,0
31127,0,0,0,0,0,0,1,0,0,0,0
31128,0,0,0,0,0,0,1,0,0,0,0
31129,0,0,0,0,0,0,1,0,0,0,0
31130,0,0,0,0,0,0,1,0,0,0,0
31131,0,0,0,0,0,0,1,0,0,0,0
31132,0,0,0,0,0,0,1,0,0,0,0
31133,0,0,0,0,0,0,1,0,0,0,0
31134,0,0,0,0,0,0,1,0,0,0,0
31135,0,0,0,0,0,0,1,0,0,0,0
31136,0,0,0,0,0,0,1,0,0,0,0
31142,0,0,0,0,0,0,1,0,0,0,0
31143,0,0,0,0,0,0,1,0,0,0,0
31144,0,0,0,0,0,0,1,0,0,0,0
31145,0,0,0,0,0,0,1,0,0,0,0
31146,0,0,0,0,0,0,1,0,0,0,0
31147,0,0,0,0,0,0,1,0,0,0,0
31148,0,0,0,0,0,0,1,0,0,0,0
31149,0,0,0,0,0,0,1,0,0,0,0
31150,0,0,0,0,0,0,1,0,0,0,0
31160,0,0,0,0,0,1,0,0,0,1,0
31233,1,0,0,0,0,0,0,0,0,0,0
31235,1,0,0,0,0,0,0,0,0,0,0
31238,1,0,0,0,0,0,0,0,0,0,0
31240,1,0,0,0,0,0,0,0,0,0,0
31242,1,0,0,0,0,0,0,0,0,0,0
31245,1,0,0,0,0,0,0,0,0,0,0
31247,1,0,0,0,0,0,0,0,0,0,0
31249,1,0,0,0,0,0,0,0,0,0,0
31261,0,0,0,0,0,1,0,0,0,1,0
31313,0,0,0,0,0,0,0,0,1,1,0
31912,0,0,1,0,0,0,0,0,0,0,0
32045,1,0,0,0,0,0,0,0,0,0,0
32084,0,0,0,0,0,0,0,0,1,1,0
32215,0,1,1,0,0,0,0,0,0,0,0
32326,0,0,0,0,0,0,0,1,0,0,0
32328,0,0,0,0,0,0,0,1,0,0,0
32330,0,0,0,0,0,0,0,1,0,0,0
32333,0,0,0,0,0,0,0,1,0,0,0
32335,0,0,0,0,0,0,0,1,0,0,0
32336,0,0,0,0,0,0,0,1,0,0,0
32338,0,0,0,0,0,0,0,1,0,0,0
32407,0,0,0,1,0,0,0,0,0,0,0
32437,0,0,1,0,0,0,0,0,0,0,0
32459,0,0,0,0,0,1,0,0,0,1,0
32461,0,0,0,0,0,1,0,0,0,1,0
32472,0,0,0,0,1,0,0,0,0,0,0
32525,0,0,0,0,0,0,0,1,0,0,0
32686,0,0,0,0,1,0,0,0,0,0,0
32689,0,0,0,0,1,0,0,0,0,0,0
32693,0,0,0,0,1,0,0,0,0,0,0
32750,0,0,0,0,1,0,0,0,0,0,0
32760,0,0,0,0,0,0,0,1,0,0,0
32846,0,0,1,0,0,0,0,0,0,0,0
32879,0,0,0,0,1,0,0,0,0,0,0
33211,0,1,1,0,0,0,0,0,0,0,1
33213,0,1,1,0,0,0,0,0,0,0,1
33215,0,1,1,0,0,0,0,0,0,0,1
33217,0,1,1,0,0,0,0,0,0,0,1
33219,0,1,1,0,0,0,0,0,0,0,1
33221,0,1,1,0,0,0,0,0,0,0,1
33238,0,1,1,0,0,0,0,0,0,0,1
33240,0,1,1,0,0,0,0,0,0,0,1
33242,0,1,1,0,0,0,0,0,0,0,1
33278,0,0,0,1,0,0,0,0,0,0,0
33459,0,0,0,0,0,0,0,0,0,1,0
33547,0,0,0,0,0,0,0,0,0,1,0
33555,0,0,0,0,1,0,0,0,0,0,0
33996,0,0,0,1,0,0,0,0,0,0,0
34256,0,0,0,1,0,0,0,0,0,0,0
34264,0,0,0,1,0,0,0,0,0,0,0
34313,1,0,0,0,0,0,0,0,0,0,0
34315,1,0,0,0,0,0,0,0,0,0,0
34317,1,0,0,0,0,0,0,0,0,0,0
34319,1,0,0,0,0,0,0,0,0,0,0
34438,0,1,1,0,0,0,0,0,0,0,0
34440,0,1,1,0,0,0,0,0,0,0,0
34457,1,0,0,0,0,0,0,0,0,0,0
34459,1,0,0,0,0,0,0,0,0,0,0
34461,1,0,0,0,0,0,0,0,0,0,0
34463,1,0,0,0,0,0,0,0,0,0,0
34466,1,0,0,0,0,0,0,0,0,0,0
34512,0,1,1,0,0,0,0,0,0,0,1
34515,0,1,1,0,0,0,0,0,0,0,1
34517,0,1,1,0,0,0,0,0,0,0,1
34519,0,1,1,0,0,0,0,0,0,0,1
34521,0,1,1,0,0,0,0,0,0,0,1
34523,0,1,1,0,0,0,0,0,0,0,1
34525,0,1,1,0,0,0,0,0,0,0,1
34527,0,1,1,0,0,0,0,0,0,0,1
34529,0,1,1,0,0,0,0,0,0,0,1
35008,0,0,0,1,0,0,0,0,0,0,0
35149,0,0,0,1,0,0,0,0,0,0,0
35159,0,0,0,0,0,0,0,0,0,1,0
35182,0,0,0,0,0,0,0,1,0,0,0
35183,0,0,0,0,0,0,0,1,0,0,0
35198,0,0,0,1,0,0,0,0,0,0,0
35367,1,0,0,0,0,0,0,0,0,0,0
35545,0,0,0,0,0,0,0,1,0,0,0
35550,0,0,0,0,0,0,0,1,0,0,0
35568,0,0,1,0,0,0,0,0,0,0,1
35571,0,0,0,0,0,0,0,0,0,1,0
35608,0,0,0,0,0,0,0,1,0,0,0
35672,0,0,0,1,0,0,0,0,0,0,0
35990,0,0,1,0,0,0,0,0,0,0,0
36085,0,0,0,0,0,0,0,0,0,1,0
36138,0,0,1,0,0,0,0,0,0,0,1
36141,0,0,1,0,0,0,0,0,0,0,1
36242,0,0,1,0,0,0,0,0,0,0,0
36300,0,0,0,0,1,0,0,0,0,0,0
36303,0,0,0,0,1,0,0,0,0,0,0
36388,0,0,0,0,0,0,0,1,0,0,0
36460,1,0,0,0,0,0,0,0,0,0,0
36462,1,0,0,0,0,0,0,0,0,0,0
36464,1,0,0,0,0,0,0,0,0,0,0
36466,1,0,0,0,0,0,0,0,0,0,0
36468,1,0,0,0,0,0,0,0,0,0,0
36471,1,0,0,0,0,0,0,0,0,0,0
36473,1,0,0,0,0,0,0,0,0,0,0
36476,1,0,0,0,0,0,0,0,0,0,0
36478,1,0,0,0,0,0,0,0,0,0,0
36530,1,0,0,0,0,0,0,0,0,0,0
36532,1,0,0,0,0,0,0,0,0,0,0
36534,1,0,0,0,0,0,0,0,0,0,0
36537,1,0,0,0,0,0,0,0,0,0,0
36539,1,0,0,0,0,0,0,0,0,0,0
36560,0,0,0,0,0,0,0,1,0,0,0
36561,0,0,0,0,0,0,0,1,0,0,0
36616,0,0,0,0,0,0,0,1,0,0,0
36619,0,0,0,0,0,0,0,1,0,0,0
36643,0,0,0,0,0,0,0,1,0,0,0
36799,0,0,0,1,0,0,0,0,0,0,0
36802,0,0,0,1,0,0,0,0,0,0,0
36964,0,0,0,0,0,0,0,1,0,0,0
36983,0,0,0,0,1,0,0,0,0,0,0
36985,0,0,0,0,1,0,0,0,0,0,0
36990,0,0,0,0,1,0,0,0,0,0,0
37041,0,0,0,1,0,0,0,0,0,0,0
37131,0,1,1,0,0,0,0,0,0,0,0
37136,0,0,0,0,0,0,0,1,0,0,0
37145,0,0,0,0,0,1,0,0,0,1,0
37319,0,0,0,0,0,0,0,0,1,1,0
37324,0,0,0,0,0,0,0,1,0,0,0
37326,0,0,0,0,0,1,0,0,0,1,0
37329,0,0,0,0,0,1,0,0,0,1,0
37369,0,0,0,0,0,0,0,1,0,0,0
37423,0,0,0,0,1,0,0,0,0,0,0
37530,0,0,0,1,0,0,0,0,0,0,0
37587,0,0,0,0,0,1,0,0,1,1,0
37589,0,0,0,0,0,1,0,0,1,1,0
37591,0,0,0,0,0,1,0,0,1,1,0
37768,0,0,0,1,0,0,0,0,0,0,0
37782,0,0,0,1,0,0,0,0,0,0,0
37859,0,0,0,0,0,0,0,0,0,1,0
37958,0,1,1,0,0,0,0,0,0,0,0
37960,0,1,1,0,0,0,0,0,0,0,0
37962,0,1,1,0,0,0,0,0,0,0,0
37977,1,0,0,0,0,0,0,0,0,0,0
37979,1,0,0,0,0,0,0,0,0,0,0
38079,0,0,0,1,0,0,0,0,0,0,0
38692,0,0,1,0,0,0,0,0,0,0,0
38748,0,0,0,0,0,0,0,0,0,1,0
38864,0,0,0,1,0,0,0,0,0,0,0
38866,0,0,0,1,0,0,0,0,0,0,0
38886,0,0,0,1,0,0,0,0,0,0,0
38888,0,0,0,1,0,0,0,0,0,0,0
38891,0,0,0,1,0,0,0,0,0,0,0
38895,0,0,0,1,0,0,0,0,0,0,0
38905,0,0,0,1,0,0,0,0,0,0,0
38967,0,0,0,1,0,0,0,0,0,0,0
39188,0,0,0,1,0,0,0,0,0,0,0
39259,0,0,0,1,0,0,0,0,0,0,0
39291,0,1,1,0,0,0,0,0,0,0,0
39316,0,0,0,1,0,0,0,0,0,0,0
39318,0,0,0,1,0,0,0,0,0,0,0
39536,0,0,0,0,0,0,0,1,0,0,0
39658,0,0,0,0,0,0,0,1,0,0,0
39662,0,0,0,0,0,0,0,1,0,0,0
39663,0,0,0,0,0,0,0,1,0,0,0
39665,0,0,0,0,0,0,0,1,0,0,0
39687,0,0,1,0,0,0,0,0,0,0,1
39769,0,0,0,0,0,0,0,0,1,1,0
39875,0,0,0,1,0,0,0,0,0,0,0
39896,0,0,0,1,0,0,0,0,0,0,0
39944,0,0,1,0,0,0,0,0,0,0,1
39947,0,0,1,0,0,0,0,0,0,0,1
39987,0,0,1,0,0,0,0,0,0,0,0
40131,0,0,0,0,0,1,0,0,1,1,0
40133,0,0,0,0,0,1,0,0,1,1,0
40147,0,0,0,1,0,0,0,0,0,0,0
40162,0,0,0,1,0,0,0,0,0,0,0
40176,0,0,0,1,0,0,0,0,0,0,0
40181,0,0,0,1,0,0,0,0,0,0,0
40353,0,0,0,0,0,0,0,0,1,1,0
40526,0,0,0,0,1,0,0,0,0,0,0
40642,0,0,1,0,0,0,0,0,0,0,1
40646,0,0,1,0,0,0,0,0,0,0,1
40772,0,1,1,0,0,0,0,0,0,0,0
40779,0,1,1,0,0,0,0,0,0,0,0
40781,0,1,1,0,0,0,0,0,0,0,0
40783,0,1,1,0,0,0,0,0,0,0,0
40798,0,1,1,0,0,0,0,0,0,0,0
40808,0,1,1,0,0,0,0,0,0,0,0
40810,0,1,1,0,0,0,0,0,0,0,0
40823,0,0,1,0,0,0,0,0,0,0,0
40905,0,0,0,1,0,0,0,0,0,0,0
40909,0,0,0,1,0,0,0,0,0,0,0
41045,0,0,0,1,0,0,0,0,0,0,0
41052,0,0,0,1,0,0,0,0,0,0,0
41055,0,0,0,1,0,0,0,0,0,0,0
41077,0,0,1,0,0,0,0,0,0,0,1
41091,0,0,1,0,0,0,0,0,0,0,1
41247,0,0,0,0,0,0,0,0,1,1,0
41375,0,0,0,0,0,0,0,1,0,0,0
41381,0,0,0,0,0,0,0,1,0,0,0
41569,1,0,0,0,0,0,0,0,0,0,0
41714,0,0,0,1,0,0,0,0,0,0,0
41819,0,0,0,0,0,0,0,1,0,0,0
41823,0,0,0,0,0,0,0,1,0,0,0
41874,0,0,0,0,0,1,0,0,0,1,0
41876,0,0,0,0,0,1,0,0,0,1,0
41882,0,0,0,0,0,1,0,0,0,1,0
41951,1,0,0,0,0,0,0,0,0,0,0
41953,1,0,0,0,0,0,0,0,0,0,0
41955,1,0,0,0,0,0,0,0,0,0,0
41957,1,0,0,0,0,0,0,0,0,0,0
41959,1,0,0,0,0,0,0,0,0,0,0
42040,0,0,0,0,1,0,0,0,0,0,0
42044,0,0,0,0,0,1,0,0,0,1,0
42048,0,0,0,0,0,0,0,1,0,0,0
42126,0,0,0,1,0,0,0,0,0,0,0
42141,0,0,0,1,0,0,0,0,0,0,0
42276,0,0,0,0,0,0,0,1,0,0,0
42285,0,0,0,1,0,0,0,0,0,0,0
42288,0,0,0,1,0,0,0,0,0,0,0
42312,0,0,0,0,0,0,0,0,0,1,0
42374,0,0,1,0,0,0,0,0,0,0,0
42485,0,0,0,0,0,0,0,0,0,1,0
42634,0,0,0,1,0,0,0,0,0,0,0
42726,0,0,1,0,0,0,0,0,0,0,0
42731,0,0,1,0,0,0,0,0,0,0,0
42761,0,0,0,0,0,0,0,0,0,1,0
42768,0,0,0,0,0,0,0,0,0,1,0
42868,0,0,0,0,0,0,0,0,1,1,0
42901,0,0,0,0,0,0,0,1,0,0,0
42913,0,0,0,0,0,0,0,1,0,0,0
43057,0,0,0,1,0,0,0,0,0,0,0
43315,0,1,1,0,0,0,0,0,0,0,0
43773,0,0,0,0,0,0,0,1,0,0,0
43846,0,0,0,0,1,0,0,0,0,0,0
43856,0,0,0,0,1,0,0,0,0,0,0
43861,0,0,0,0,1,0,0,0,0,0,0
43868,0,0,0,0,1,0,0,0,0,0,0
43882,0,0,0,1,0,0,0,0,0,0,0
43885,0,0,0,1,0,0,0,0,0,0,0
43889,0,0,0,0,0,0,0,0,1,1,0
43909,0,0,0,0,1,0,0,0,0,0,0
44057,0,0,0,0,0,0,0,1,0,0,0
44094,0,0,1,0,0,0,0,0,0,0,0
44169,0,0,0,1,0,0,0,0,0,0,0
44185,0,0,0,0,0,0,0,0,0,1,0
44194,0,0,0,0,0,1,0,0,0,1,0
44196,0,0,0,0,0,1,0,0,0,1,0
44198,0,0,0,0,0,1,0,0,0,1,0
44201,0,0,0,0,0,1,0,0,0,1,0
44204,0,0,0,0,0,1,0,0,0,1,0
44205,0,0,0,0,0,1,0,0,0,1,0
44207,0,0,0,0,0,1,0,0,0,1,0
44235,0,0,0,0,1,0,0,0,0,0,0
44278,0,0,0,0,0,1,0,0,0,1,0
44280,0,0,0,0,0,1,0,0,0,1,0
44285,0,0,0,0,0,1,0,0,0,1,0
44287,0,0,0,0,0,1,0,0,0,1,0
44340,0,1,1,0,0,0,0,0,0,0,0
44353,0,0,0,1,0,0,0,0,0,0,0
44362,0,0,0,1,0,0,0,0,0,0,0
44374,0,0,0,1,0,0,0,0,0,0,0
44781,0,0,0,1,0,0,0,0,0,0,0
44792,0,0,0,1,0,0,0,0,0,0,0
44797,0,0,0,1,0,0,0,0,0,0,0
44800,0,0,0,1,0,0,0,0,0,0,0
44804,0,0,0,1,0,0,0,0,0,0,0
44805,0,0,0,0,0,0,0,1,0,0,0
44809,0,0,0,0,0,0,0,1,0,0,0
44848,0,0,0,1,0,0,0,0,0,0,0
44850,0,0,0,1,0,0,0,0,0,0,0
44863,0,0,0,1,0,0,0,0,0,0,0
44973,0,0,0,0,0,0,0,0,1,1,0
45122,0,0,0,0,0,0,0,1,0,0,0
45126,0,0,0,0,0,0,0,1,0,0,0
45128,0,0,0,0,0,0,0,1,0,0,0
45151,0,0,1,0,0,0,0,0,0,0,0
45335,0,0,0,0,0,0,0,1,0,0,0
45423,0,0,0,1,0,0,0,0,0,0,0
45615,0,0,1,0,0,0,0,0,0,0,0
45921,0,0,0,1,0,0,0,0,0,0,0
45972,0,0,0,1,0,0,0,0,0,0,0
46007,0,0,0,1,0,0,0,0,0,0,0
46029,0,0,0,1,0,0,0,0,0,0,0
46058,0,0,0,1,0,0,0,0,0,0,0
46066,0,0,0,1,0,0,0,0,0,0,0
46068,0,0,0,1,0,0,0,0,0,0,0
46080,0,0,0,0,0,1,0,0,1,1,0
46136,0,0,0,0,0,1,0,0,0,1,0
46144,0,0,0,0,0,0,0,0,0,1,0
46147,0,0,0,0,0,0,0,0,0,1,0
46157,0,0,1,0,0,0,0,0,0,0,0
46162,0,0,0,1,0,0,0,0,0,0,0
46241,0,0,0,1,0,0,0,0,0,0,0
46244,0,0,0,1,0,0,0,0,0,0,0
46311,0,0,0,1,0,0,0,0,0,0,0
46331,0,0,0,0,0,0,0,1,0,0,0
46468,0,0,0,0,0,0,0,0,1,1,0
46480,0,0,1,0,0,0,0,0,0,0,0
46505,0,0,1,0,0,0,0,0,0,0,1
46506,0,0,1,0,0,0,0,0,0,0,1
46514,0,0,1,0,0,0,0,0,0,0,1
46637,1,0,0,0,0,0,0,0,0,0,0
46648,1,0,0,0,0,0,0,0,0,0,0
46695,1,0,0,0,0,0,0,0,0,0,0
46717,0,0,0,1,0,0,0,0,0,0,0
46726,0,0,0,0,1,0,0,0,0,0,0
46733,0,0,0,0,0,0,0,1,0,0,0
46740,1,0,0,0,0,0,0,0,0,0,0
46839,0,0,0,0,0,0,0,1,0,0,0
46843,0,0,0,0,0,0,0,1,0,0,0
46844,0,0,0,0,0,0,0,1,0,0,0
46854,0,0,0,0,0,0,0,1,0,0,0
46856,0,0,0,0,0,0,0,1,0,0,0
46928,0,0,0,0,0,0,0,1,0,0,0
46930,0,0,0,0,0,0,0,1,0,0,0
47030,0,0,0,0,0,0,0,0,1,1,0
47076,0,0,1,0,0,0,0,0,0,0,0
47119,0,0,0,0,0,0,1,0,0,0,0
47199,0,0,0,1,0,0,0,0,0,0,0
47202,0,0,0,1,0,0,0,0,0,0,0
47319,0,0,0,0,0,0,1,0,0,0,0
47320,0,0,0,0,0,0,1,0,0,0,0
47321,0,0,0,0,0,0,1,0,0,0,0
47322,0,0,0,0,0,0,1,0,0,0,0
47323,0,0,0,0,0,0,1,0,0,0,0
47324,0,0,0,0,0,0,1,0,0,0,0
47463,0,0,0,0,0,1,0,0,1,1,0
47465,0,0,0,0,0,1,0,0,1,1,0
47468,0,0,0,0,0,1,0,0,1,1,0
47470,0,0,0,0,0,1,0,0,1,1,0
47475,0,0,0,0,0,0,0,0,1,1,0
47499,0,0,0,0,0,1,0,0,0,1,0
47501,0,0,0,0,0,1,0,0,0,1,0
47503,0,0,0,0,0,1,0,0,0,1,0
47666,0,0,0,0,0,0,0,1,0,0,0
47707,0,0,0,1,0,0,0,0,0,0,0
47770,1,0,0,0,0,0,0,0,0,0,0
47772,1,0,0,0,0,0,0,0,0,0,0
47775,1,0,0,0,0,0,0,0,0,0,0
47778,1,0,0,0,0,0,0,0,0,0,0
47835,0,0,0,0,0,0,0,1,0,0,0
47836,0,0,1,0,0,0,0,0,0,0,0
47895,0,0,0,0,0,0,0,1,0,0,0
47897,0,0,0,0,0,0,0,1,0,0,0
47931,0,0,0,0,0,0,0,0,0,1,0
